gene_key	gene_name	gene_start	gene_end	gene_length_bp	length_source	log10_gene_length
ENSG00000248847	ENSG00000248847	62489495	62490218	724	GTF gene span	2.859738566197147
ENSG00000248848	PPBPP2	74054041	74054820	780	GTF gene span	2.8920946026904804
ENSG00000248850	SF3A2P1	126672106	126673223	1118	GTF gene span	3.0484418035504044
ENSG00000248851	ENSG00000248851	16307456	16308167	712	GTF gene span	2.8524799936368566
ENSG00000248853	ENSG00000248853	121059244	121060953	1710	GTF gene span	3.2329961103921536
ENSG00000248854	HNRNPH1P3	55838801	55840025	1225	GTF gene span	3.0881360887005513
ENSG00000248858	FLJ46284	92674978	92879502	204525	GTF gene span	5.31074640133333
ENSG00000248859	LINC01574	176743104	176791252	48149	GTF gene span	4.6825872717514825
ENSG00000248863	ENSG00000248863	139426843	139430884	4042	GTF gene span	3.606596309179285
ENSG00000248866	USP46-DT	52656675	52661668	4994	GTF gene span	3.698448538015329
ENSG00000248867	ENSG00000248867	109448349	109449063	715	GTF gene span	2.8543060418010806
ENSG00000248869	LINC02511	136795919	137212799	416881	GTF gene span	5.620012101930824
ENSG00000248870	ENSG00000248870	82586776	82587411	636	GTF gene span	2.803457115648414
ENSG00000248871	TNFSF12-TNFSF13	7549099	7561601	12503	GTF gene span	4.097014231178033
ENSG00000248872	LINC02431	171040564	171059163	18600	GTF gene span	4.269512944217916
ENSG00000248873	SERBP1P6	42465400	42468868	3469	GTF gene span	3.5402042998420598
ENSG00000248874	LINC02899	23951348	24178273	226926	GTF gene span	5.355884257937096
ENSG00000248876	ENSG00000248876	109470843	109471586	744	GTF gene span	2.8715729355458786
ENSG00000248877	PGBD4P4	130494673	130495285	613	GTF gene span	2.787460474518415
ENSG00000248878	ENSG00000248878	31725539	31725902	364	GTF gene span	2.561101383649056
ENSG00000248880	ICE2P1	188387471	188389666	2196	GTF gene span	3.3416323357780544
ENSG00000248881	ENSG00000248881	75598482	75599380	899	GTF gene span	2.9537596917332287
ENSG00000248883	B4GALNT2P1	49085511	49086702	1192	GTF gene span	3.076276255404218
ENSG00000248884	ENSG00000248884	68429583	68759697	330115	GTF gene span	5.5186652585600084
ENSG00000248885	SEPTIN7P10	119126782	119128444	1663	GTF gene span	3.2208922492195193
ENSG00000248886	UGT2A3P7	69517667	69518400	734	GTF gene span	2.8656960599160706
ENSG00000248890	HHIP-AS1	144642916	144661357	18442	GTF gene span	4.265808017686357
ENSG00000248891	ENSG00000248891	51427996	51428427	432	GTF gene span	2.635483746814912
ENSG00000248893	FAM138E	101953420	101956412	2993	GTF gene span	3.4761067168401913
ENSG00000248895	ENSG00000248895	48881122	48881316	195	GTF gene span	2.290034611362518
ENSG00000248896	SOX7-AS1	10729302	10772910	43609	GTF gene span	4.639576127960717
ENSG00000248898	PELO-AS1	52673186	52800811	127626	GTF gene span	5.105939157976694
ENSG00000248901	LINC01846	97985491	98161352	175862	GTF gene span	5.245172007887385
ENSG00000248903	KRTAP5-13P	71568680	71568934	255	GTF gene span	2.406540180433955
ENSG00000248905	FMN1	32765544	33194727	429184	GTF gene span	5.6326435230766885
ENSG00000248907	MTND2P33	155461633	155462663	1031	GTF gene span	3.0132586652835167
ENSG00000248908	LINC02239	24835280	24840583	5304	GTF gene span	3.7246035153967165
ENSG00000248909	HMGB1P21	78644265	78644845	581	GTF gene span	2.7641761323903307
ENSG00000248911	ENSG00000248911	52975111	52976116	1006	GTF gene span	3.0025979807199086
ENSG00000248912	ENSG00000248912	156686664	156692636	5973	GTF gene span	3.776192514747072
ENSG00000248913	PHB1P14	167648430	167648796	367	GTF gene span	2.5646660642520893
ENSG00000248915	ACTR6P1	106836498	106837601	1104	GTF gene span	3.0429690733931802
ENSG00000248916	NUP210P3	129323046	129325426	2381	GTF gene span	3.37675939540488
ENSG00000248918	ENSG00000248918	50969338	50970195	858	GTF gene span	2.9334872878487053
ENSG00000248919	ATP5MF-PTCD1	99419749	99466197	46449	GTF gene span	4.666976368509276
ENSG00000248920	USP17L19	9253378	9254970	1593	GTF gene span	3.2022157758011316
ENSG00000248921	ENSG00000248921	179856853	179857581	729	GTF gene span	2.8627275283179747
ENSG00000248923	MTND5P11	134924648	134926459	1812	GTF gene span	3.2581581933407944
ENSG00000248924	ENSG00000248924	143555082	143555402	321	GTF gene span	2.506505032404872
ENSG00000248925	PDCD6-DT	269295	290834	21540	GTF gene span	4.333245698961963
ENSG00000248926	ENSG00000248926	77958000	77958780	781	GTF gene span	2.8926510338773004
ENSG00000248927	ENSG00000248927	120697770	120791533	93764	GTF gene span	4.97203612620039
ENSG00000248928	ENSG00000248928	99594880	99595297	418	GTF gene span	2.621176281775035
ENSG00000248929	HIGD1AP3	174632932	174633209	278	GTF gene span	2.444044795918076
ENSG00000248930	CHP1P1	73020700	73021279	580	GTF gene span	2.7634279935629373
ENSG00000248931	MTCYBP40	97677547	97678681	1135	GTF gene span	3.0549958615291417
ENSG00000248932	COPB2-DT	139389705	139782699	392995	GTF gene span	5.59438702496519
ENSG00000248933	USP17L22	9267619	9269211	1593	GTF gene span	3.2022157758011316
ENSG00000248935	ENSG00000248935	60021225	60033020	11796	GTF gene span	4.0717347638797605
ENSG00000248936	ENSG00000248936	37588087	37588875	789	GTF gene span	2.89707700320942
ENSG00000248939	ENSG00000248939	43133867	43234956	101090	GTF gene span	5.004708196544336
ENSG00000248943	ENSG00000248943	177801079	177807487	6409	GTF gene span	3.8067902715840667
ENSG00000248944	FAM90A6P	7549053	7552062	3010	GTF gene span	3.4785664955938436
ENSG00000248946	MTND3P22	49246601	49246915	315	GTF gene span	2.4983105537896004
ENSG00000248949	ENSG00000248949	946284	957075	10792	GTF gene span	4.033101936663848
ENSG00000248950	LDHBP3	92840807	92841628	822	GTF gene span	2.9148718175400505
ENSG00000248951	MTCO2P32	1370543	1370945	403	GTF gene span	2.6053050461411096
ENSG00000248954	ENSG00000248954	49887590	49938666	51077	GTF gene span	4.708225381118643
ENSG00000248955	ENSG00000248955	131008583	131008742	160	GTF gene span	2.2041199826559246
ENSG00000248956	HMGB1P44	77963940	77964511	572	GTF gene span	2.7573960287930244
ENSG00000248958	ZSWIM5P3	129135926	129139740	3815	GTF gene span	3.5814945422908995
ENSG00000248962	ENSG00000248962	4012708	4013649	942	GTF gene span	2.9740509027928774
ENSG00000248964	ENSG00000248964	29815004	29870755	55752	GTF gene span	4.746260451511842
ENSG00000248965	ENSG00000248965	168992930	169007264	14335	GTF gene span	4.156397697282503
ENSG00000248966	BCLAF1P1	110948029	110950780	2752	GTF gene span	3.4396484295634737
ENSG00000248967	ENSG00000248967	80746339	80746819	481	GTF gene span	2.682145076373832
ENSG00000248968	ENSG00000248968	10248325	10249915	1591	GTF gene span	3.2016701796465816
ENSG00000248969	ENSG00000248969	35678249	35854374	176126	GTF gene span	5.245823471941396
ENSG00000248971	KRT8P46	102728746	102730171	1426	GTF gene span	3.154119525515847
ENSG00000248973	ENSG00000248973	4423511	4867407	443897	GTF gene span	5.647282209932219
ENSG00000248975	ENSG00000248975	29952397	30297043	344647	GTF gene span	5.537374502504901
ENSG00000248977	ENSG00000248977	40142198	40142365	168	GTF gene span	2.225309281725863
ENSG00000248978	GNPNAT1P2	84828573	84829479	907	GTF gene span	2.957607287060095
ENSG00000248979	LAMTOR3P2	119132651	119132882	232	GTF gene span	2.3654879848909
ENSG00000248980	SPCS3-AS1	176308268	176320458	12191	GTF gene span	4.086039331268039
ENSG00000248984	ENSG00000248984	91108023	91112790	4768	GTF gene span	3.67833624673218
ENSG00000248987	PRDX4P1	44944015	44944961	947	GTF gene span	2.9763499790032735
ENSG00000248988	PSME2P3	159007119	159007835	717	GTF gene span	2.8555191556678
ENSG00000248990	LINC02758	28679183	28683469	4287	GTF gene span	3.6321534835106326
ENSG00000248993	ENSG00000248993	32937364	32953122	15759	GTF gene span	4.197528655522771
ENSG00000248994	ENSG00000248994	1927877	2119926	192050	GTF gene span	5.283414311501195
ENSG00000248995	LINC02231	64920844	64992999	72156	GTF gene span	4.858272449893124
ENSG00000248996	PDLIM7-AS1	177494995	177503647	8653	GTF gene span	3.937166703715033
ENSG00000248998	EFL1P2	65142703	65145763	3061	GTF gene span	3.4858633295973345
ENSG00000249000	ENSG00000249000	134759399	134817289	57891	GTF gene span	4.762611051565956
ENSG00000249001	DMP1-AS1	87568035	87741390	173356	GTF gene span	5.23893887755744
ENSG00000249002	ENSG00000249002	119006032	119006401	370	GTF gene span	2.568201724066995
ENSG00000249003	CLUHP4	190057902	190063005	5104	GTF gene span	3.707910665713106
ENSG00000249004	PRMT5P1	147458724	147459321	598	GTF gene span	2.776701183988411
ENSG00000249005	FAM90A4P	7272148	7275158	3011	GTF gene span	3.4787107555127594
ENSG00000249006	ENSG00000249006	2088718	2090617	1900	GTF gene span	3.278753600952829
ENSG00000249007	ENSG00000249007	202011370	202015657	4288	GTF gene span	3.6322547766847135
ENSG00000249012	ENSG00000249012	151259503	151262849	3347	GTF gene span	3.5246557123577773
ENSG00000249013	FTH1P21	156006478	156006988	511	GTF gene span	2.708420900134713
ENSG00000249014	HMGN2P4	76242024	76242404	381	GTF gene span	2.5809249756756194
ENSG00000249016	ENSG00000249016	54956235	54957846	1612	GTF gene span	3.2073650374690716
ENSG00000249017	ENSG00000249017	102500541	102505670	5130	GTF gene span	3.7101173651118162
ENSG00000249018	GAPDHP56	130503357	130504344	988	GTF gene span	2.9947569445876283
ENSG00000249019	ENSG00000249019	39713842	39714451	610	GTF gene span	2.785329835010767
ENSG00000249020	SNORA58	131479097	131479233	137	GTF gene span	2.1367205671564067
ENSG00000249021	ENSG00000249021	115691462	115692167	706	GTF gene span	2.8488047010518036
ENSG00000249022	ENSG00000249022	153034211	153091573	57363	GTF gene span	4.758631856212318
ENSG00000249023	ENSG00000249023	85429702	85430184	483	GTF gene span	2.683947130751512
ENSG00000249025	ZNF519P4	393534	393658	125	GTF gene span	2.0969100130080562
ENSG00000249026	CTNNA1P1	115389643	115392370	2728	GTF gene span	3.4358443659844413
ENSG00000249028	ERC1-AS1	1380060	1391502	11443	GTF gene span	4.058539897939781
ENSG00000249031	SUMO2P6	174561776	174562063	288	GTF gene span	2.459392487759231
ENSG00000249035	CLMAT3	151676945	151725475	48531	GTF gene span	4.686019240213029
ENSG00000249036	ENSG00000249036	77394491	77494286	99796	GTF gene span	4.9991131343460715
ENSG00000249038	AARS1P1	132592084	132592536	453	GTF gene span	2.656098202012832
ENSG00000249041	ENSG00000249041	154754756	154781873	27118	GTF gene span	4.433257656397349
ENSG00000249042	FAM151B-DT	80411231	80488101	76871	GTF gene span	4.885762530759095
ENSG00000249045	MTND3P24	64610980	64611308	329	GTF gene span	2.5171958979499744
ENSG00000249047	COX6B1P5	2234251	2234499	249	GTF gene span	2.3961993470957363
ENSG00000249048	TRAV31	22177273	22177864	592	GTF gene span	2.77232170672292
ENSG00000249049	ENSG00000249049	91319034	91325306	6273	GTF gene span	3.7974752875373343
ENSG00000249050	ENSG00000249050	9453698	9457418	3721	GTF gene span	3.5706596700215343
ENSG00000249051	ENSG00000249051	73777636	73778060	425	GTF gene span	2.6283889300503116
ENSG00000249052	ENSG00000249052	91887886	91904335	16450	GTF gene span	4.216165902285993
ENSG00000249053	ENSG00000249053	12794731	12795522	792	GTF gene span	2.8987251815894934
ENSG00000249054	FAM138D	36602	38133	1532	GTF gene span	3.185258765296585
ENSG00000249055	TBCAP3	98909537	98909848	312	GTF gene span	2.494154594018443
ENSG00000249056	ENSG00000249056	184559175	184559783	609	GTF gene span	2.784617292632875
ENSG00000249057	MAST4-IT1	66662331	66662988	658	GTF gene span	2.8182258936139557
ENSG00000249061	ENSG00000249061	86967321	87137712	170392	GTF gene span	5.231449200539745
ENSG00000249064	KRT18P25	40020240	40021517	1278	GTF gene span	3.1065308538223815
ENSG00000249065	PCNAP1	99160937	99161645	709	GTF gene span	2.8506462351830666
ENSG00000249066	LINC02496	60750575	60796103	45529	GTF gene span	4.658288111558985
ENSG00000249068	ENSG00000249068	109840128	109840692	565	GTF gene span	2.7520484478194387
ENSG00000249071	EGFLAM-AS3	38345347	38346551	1205	GTF gene span	3.080987046910887
ENSG00000249072	ENSG00000249072	78008512	78008688	177	GTF gene span	2.247973266361807
ENSG00000249073	WSPAR	133913677	133917269	3593	GTF gene span	3.5554572172046495
ENSG00000249074	NDUFB2P1	154724586	154724880	295	GTF gene span	2.469822015978163
ENSG00000249077	SPICP5	2324467	2325082	616	GTF gene span	2.7895807121644256
ENSG00000249079	ENSG00000249079	49212251	49212624	374	GTF gene span	2.5728716022004803
ENSG00000249081	OR5M14P	41722538	41723512	975	GTF gene span	2.989004615698537
ENSG00000249082	EPIST	135038831	135040047	1217	GTF gene span	3.085290578230065
ENSG00000249084	ENSG00000249084	177343004	177357032	14029	GTF gene span	4.147026715222231
ENSG00000249085	TNPO1-DT	72574098	72816565	242468	GTF gene span	5.384654430194179
ENSG00000249086	ENSG00000249086	1864177	1866667	2491	GTF gene span	3.3963737275365067
ENSG00000249087	ZNF436-AS1	23368485	23371858	3374	GTF gene span	3.5281450782531065
ENSG00000249089	AIG1P1	39022411	39022558	148	GTF gene span	2.1702617153949575
ENSG00000249092	PPIAP77	42892319	42892817	499	GTF gene span	2.6981005456233897
ENSG00000249094	ENSG00000249094	109880657	109888661	8005	GTF gene span	3.9033613362553186
ENSG00000249096	LINC02362	184365180	184382416	17237	GTF gene span	4.236461681626815
ENSG00000249098	CSRP2P2	130918226	130919120	895	GTF gene span	2.951823035315912
ENSG00000249099	ENSG00000249099	26382519	26399819	17301	GTF gene span	4.238071206130559
ENSG00000249100	ENSG00000249100	82765404	82766333	930	GTF gene span	2.9684829485539352
ENSG00000249101	ENSG00000249101	98025965	98026139	175	GTF gene span	2.2430380486862944
ENSG00000249102	ENSG00000249102	33008921	33026025	17105	GTF gene span	4.233123078521081
ENSG00000249104	USP17L17	9243879	9245471	1593	GTF gene span	3.2022157758011316
ENSG00000249105	ENSG00000249105	58117758	58118070	313	GTF gene span	2.4955443375464483
ENSG00000249106	GPM6A-DT	175790307	175812189	21883	GTF gene span	4.34010686035489
ENSG00000249109	ENSG00000249109	177782130	177794396	12267	GTF gene span	4.088738365273999
ENSG00000249111	ENSG00000249111	59152834	59176146	23313	GTF gene span	4.367598163679833
ENSG00000249112	ENSG00000249112	124707827	124710737	2911	GTF gene span	3.464042205438811
ENSG00000249114	ENSG00000249114	31738269	31738660	392	GTF gene span	2.593286067020457
ENSG00000249115	HAUS5	35612735	35625355	12621	GTF gene span	4.101093766736659
ENSG00000249116	IRX4-AS1	1883309	1885421	2113	GTF gene span	3.3248994970523134
ENSG00000249119	MTND6P4	134924123	134924644	522	GTF gene span	2.717670503002262
ENSG00000249127	MTND3P3	155456638	155456981	344	GTF gene span	2.53655844257153
ENSG00000249128	LINC02215	118596188	118628092	31905	GTF gene span	4.50385874895841
ENSG00000249129	SUDS3P1	177971316	177972281	966	GTF gene span	2.9849771264154934
ENSG00000249131	PSD2-AS1	139740951	139749381	8431	GTF gene span	3.925879089301501
ENSG00000249135	ENSG00000249135	98203059	98205193	2135	GTF gene span	3.329397879361043
ENSG00000249138	ENSG00000249138	184798512	184798891	380	GTF gene span	2.57978359661681
ENSG00000249139	EPPIN-WFDC6	45534196	45547662	13467	GTF gene span	4.1292708601213155
ENSG00000249140	PRDX2P3	179572156	179572741	586	GTF gene span	2.767897616018091
ENSG00000249141	ENSG00000249141	166858094	166956124	98031	GTF gene span	4.99136343283551
ENSG00000249142	TMEM183AP2	32522758	32523865	1108	GTF gene span	3.044539760392411
ENSG00000249145	LINC02517	8320105	8327165	7061	GTF gene span	3.848866211494779
ENSG00000249148	ENSG00000249148	13631820	13632599	780	GTF gene span	2.8920946026904804
ENSG00000249149	ENSG00000249149	73410064	73410430	367	GTF gene span	2.5646660642520893
ENSG00000249150	ENSG00000249150	116798630	116830370	31741	GTF gene span	4.501620605079214
ENSG00000249152	LNCPRESS2	92240911	92277503	36593	GTF gene span	4.563398015664174
ENSG00000249153	ENSG00000249153	85848502	85849199	698	GTF gene span	2.843855422623161
ENSG00000249156	TAF11L12	17610392	17612111	1720	GTF gene span	3.2355284469075487
ENSG00000249157	ENSG00000249157	75006713	75007012	300	GTF gene span	2.4771212547196626
ENSG00000249158	PCDHA11	140868183	141012351	144169	GTF gene span	5.158871886067926
ENSG00000249160	LINC02213	10504990	10522084	17095	GTF gene span	4.232869105132614
ENSG00000249162	ADAM20P3	187746094	187748199	2106	GTF gene span	3.3234583668494677
ENSG00000249163	PRPF39-DT	45082423	45084010	1588	GTF gene span	3.2008504980910772
ENSG00000249167	SEMA6A-AS2	116574482	116611200	36719	GTF gene span	4.564890845176383
ENSG00000249169	ENSG00000249169	92654848	92679141	24294	GTF gene span	4.385499027152057
ENSG00000249170	ENSG00000249170	71300258	71301235	978	GTF gene span	2.9903388547876015
ENSG00000249171	ENSG00000249171	83668510	83731755	63246	GTF gene span	4.801033063715675
ENSG00000249173	LINC01093	184892858	184899908	7051	GTF gene span	3.8482507146770426
ENSG00000249174	ENSG00000249174	18965861	19142346	176486	GTF gene span	5.2467102600700315
ENSG00000249175	ENSG00000249175	94788789	94793599	4811	GTF gene span	3.6822353569025643
ENSG00000249176	ENSG00000249176	49939122	49939819	698	GTF gene span	2.843855422623161
ENSG00000249177	MTND4P29	201554384	201556051	1668	GTF gene span	3.22219604630172
ENSG00000249180	ENSG00000249180	96741079	96742698	1620	GTF gene span	3.2095150145426308
ENSG00000249183	SUMO2P4	69068925	69069200	276	GTF gene span	2.4409090820652177
ENSG00000249186	ENSG00000249186	177856135	177871228	15094	GTF gene span	4.178804345655379
ENSG00000249188	ENPP7P1	8154308	8216916	62609	GTF gene span	4.796636767226257
ENSG00000249189	ENSG00000249189	54246101	54247322	1222	GTF gene span	3.0870712059065353
ENSG00000249191	UBE2V1P12	18886622	18887095	474	GTF gene span	2.6757783416740852
ENSG00000249192	MTND3P25	134928393	134928527	135	GTF gene span	2.130333768495006
ENSG00000249193	HSPD1P5	144845625	144847344	1720	GTF gene span	3.2355284469075487
ENSG00000249196	TMEM132D-AS1	129109618	129113303	3686	GTF gene span	3.566555330883055
ENSG00000249197	OR10J9P	159405423	159406409	987	GTF gene span	2.9943171526696366
ENSG00000249198	ENSG00000249198	57751192	57751717	526	GTF gene span	2.7209857441537393
ENSG00000249199	ENSG00000249199	17367576	17375653	8078	GTF gene span	3.9073038488339695
ENSG00000249200	ENSG00000249200	154373886	154374347	462	GTF gene span	2.6646419755561257
ENSG00000249201	TERLR1	1173141	1182901	9761	GTF gene span	3.989494312772709
ENSG00000249206	GCNT1P2	22580225	22580819	595	GTF gene span	2.7745169657285498
ENSG00000249207	ENSG00000249207	39066974	39182346	115373	GTF gene span	5.06210418557033
ENSG00000249209	ENSG00000249209	33584687	33931607	346921	GTF gene span	5.540230589574203
ENSG00000249210	GAPDHP38	46558641	46559642	1002	GTF gene span	3.0008677215312267
ENSG00000249212	ATP1B1P1	42029209	42030123	915	GTF gene span	2.9614210940664485
ENSG00000249213	ENSG00000249213	26254883	26256628	1746	GTF gene span	3.2420442393695508
ENSG00000249215	NCOA4P4	139494256	139496116	1861	GTF gene span	3.269746373130767
ENSG00000249216	LIMCH1-AS1	41688442	41692805	4364	GTF gene span	3.6398847419163043
ENSG00000249219	ENSG00000249219	9922814	9924146	1333	GTF gene span	3.1248301494138593
ENSG00000249222	ATP5MGL	42639803	42640601	799	GTF gene span	2.902546779313991
ENSG00000249225	ENSG00000249225	98099908	98148514	48607	GTF gene span	4.686698817461056
ENSG00000249226	SUCLG2P4	29001760	29003357	1598	GTF gene span	3.2035767749779724
ENSG00000249228	ENSG00000249228	29046591	29048765	2175	GTF gene span	3.337459261290656
ENSG00000249229	NAMPTP2	145001853	145005789	3937	GTF gene span	3.5951654147902294
ENSG00000249230	CDH12P2	69985204	69985501	298	GTF gene span	2.4742162640762553
ENSG00000249231	CASC16	52552055	52652132	100078	GTF gene span	5.000338617652162
ENSG00000249234	ENSG00000249234	16178939	16183120	4182	GTF gene span	3.621384028481653
ENSG00000249235	ENSG00000249235	68861332	68861610	279	GTF gene span	2.4456042032735974
ENSG00000249236	ENSG00000249236	55978248	56111329	133082	GTF gene span	5.124119318965924
ENSG00000249237	ENSG00000249237	84344678	84349661	4984	GTF gene span	3.697578033651113
ENSG00000249238	BCL9P1	67636382	67638942	2561	GTF gene span	3.40840957846843
ENSG00000249239	RACK1P3	92821986	92822918	933	GTF gene span	2.9698816437465
ENSG00000249240	ENSG00000249240	64841883	64930920	89038	GTF gene span	4.949575396174821
ENSG00000249241	LINC02265	40307184	40330422	23239	GTF gene span	4.366217435946096
ENSG00000249242	TMEM150C	82483170	82562357	79188	GTF gene span	4.898659374409747
ENSG00000249244	GK6P	119391831	119395335	3505	GTF gene span	3.5446880223026773
ENSG00000249245	NCOA4P3	145624159	145626035	1877	GTF gene span	3.273464272621346
ENSG00000249247	MTCYBP17	155451617	155452405	789	GTF gene span	2.89707700320942
ENSG00000249249	TICAM2-AS1	115602057	115623897	21841	GTF gene span	4.33927251885594
ENSG00000249252	C1QTNF7-AS1	15004925	15427915	422991	GTF gene span	5.626331126968614
ENSG00000249253	ATP5MC2P5	130293337	130293760	424	GTF gene span	2.6273658565927325
ENSG00000249255	PGAM1P9	92366496	92367250	755	GTF gene span	2.8779469516291885
ENSG00000249256	ATP5MGP3	24658072	24658375	304	GTF gene span	2.482873583608754
ENSG00000249257	ENSG00000249257	108773613	108774020	408	GTF gene span	2.61066016308988
ENSG00000249258	ENSG00000249258	17131181	17149790	18610	GTF gene span	4.269746373130767
ENSG00000249259	ENSG00000249259	116095110	116097066	1957	GTF gene span	3.2915908256580013
ENSG00000249261	ENSG00000249261	124846978	124877649	30672	GTF gene span	4.486742095533987
ENSG00000249262	ENSG00000249262	87410644	87411388	745	GTF gene span	2.8721562727482928
ENSG00000249263	PARP4P3	16653892	16659628	5737	GTF gene span	3.758684849882441
ENSG00000249264	EEF1A1P9	105484698	105486080	1383	GTF gene span	3.1408221801093106
ENSG00000249266	MTHFD2P6	41967139	41968366	1228	GTF gene span	3.089198366805149
ENSG00000249267	LINC00939	125943740	125983667	39928	GTF gene span	4.601277556858066
ENSG00000249270	KATNBL1P4	51930808	51932036	1229	GTF gene span	3.089551882886454
ENSG00000249271	HNRNPA1P44	65816302	65817481	1180	GTF gene span	3.0718820073061255
ENSG00000249272	UNC93B8	8959628	8963981	4354	GTF gene span	3.6388884247050757
ENSG00000249274	PDLIM1P4	98782188	98783193	1006	GTF gene span	3.0025979807199086
ENSG00000249275	ENSG00000249275	157637687	157678961	41275	GTF gene span	4.615687081934832
ENSG00000249276	ENSG00000249276	43874367	43886628	12262	GTF gene span	4.088561311791215
ENSG00000249277	SLIRPP2	25686202	25686458	257	GTF gene span	2.4099331233312946
ENSG00000249278	ENSG00000249278	76509284	76509719	436	GTF gene span	2.639486489268586
ENSG00000249279	LINC02057	61194314	61305191	110878	GTF gene span	5.044845383602531
ENSG00000249282	ENSG00000249282	17601882	17602134	253	GTF gene span	2.403120521175818
ENSG00000249283	ACTR3BP4	102961956	102963327	1372	GTF gene span	3.137354111370733
ENSG00000249284	ENSG00000249284	175286605	175290767	4163	GTF gene span	3.619406410886777
ENSG00000249285	ENSG00000249285	18908866	18909543	678	GTF gene span	2.8312296938670634
ENSG00000249286	AMD1P3	43586918	43588223	1306	GTF gene span	3.115943176939055
ENSG00000249287	ENSG00000249287	180967189	180970762	3574	GTF gene span	3.5531545481696254
ENSG00000249288	SLC25A15P5	16645695	16646581	887	GTF gene span	2.9479236198317262
ENSG00000249289	ENSG00000249289	23329427	23329892	466	GTF gene span	2.66838591669
ENSG00000249290	ENSG00000249290	140449435	140460351	10917	GTF gene span	4.038103310305898
ENSG00000249293	ENSG00000249293	73778039	73786491	8453	GTF gene span	3.927010868975651
ENSG00000249295	ENSG00000249295	69477461	69506253	28793	GTF gene span	4.4592869172423875
ENSG00000249297	LINC02174	171536034	171638831	102798	GTF gene span	5.011984665268078
ENSG00000249301	ENSG00000249301	75910283	75910576	294	GTF gene span	2.4683473304121573
ENSG00000249302	FTH1P24	139546266	139546727	462	GTF gene span	2.6646419755561257
ENSG00000249304	ENSG00000249304	113943256	113944320	1065	GTF gene span	3.0273496077747564
ENSG00000249305	ENSG00000249305	140619694	140619837	144	GTF gene span	2.1583624920952498
ENSG00000249306	LINC01411	174336250	174532457	196208	GTF gene span	5.292716710918671
ENSG00000249307	LINC01088	78938871	79309673	370803	GTF gene span	5.569143239167646
ENSG00000249309	ENSG00000249309	153720327	153727722	7396	GTF gene span	3.8689969024871353
ENSG00000249310	APOBEC3B-AS1	38991559	38998209	6651	GTF gene span	3.8228869478341507
ENSG00000249311	TERF1P3	136355110	136356336	1227	GTF gene span	3.088844562727004
ENSG00000249312	ARL2BPP4	130529419	130529889	471	GTF gene span	2.673020907128896
ENSG00000249316	ENSG00000249316	11281364	11282501	1138	GTF gene span	3.056142262059052
ENSG00000249317	ENSG00000249317	148940423	148942441	2019	GTF gene span	3.305136318943639
ENSG00000249318	ENSG00000249318	111265809	111270089	4281	GTF gene span	3.631545227834309
ENSG00000249319	ENSG00000249319	66087761	66152277	64517	GTF gene span	4.80967416476564
ENSG00000249320	ENSG00000249320	25472517	25473815	1299	GTF gene span	3.1136091510730277
ENSG00000249321	OR5H5P	98197211	98198138	928	GTF gene span	2.967547976218862
ENSG00000249326	CTD-2194D22.4	1887332	1900493	13162	GTF gene span	4.119321886463977
ENSG00000249328	ENSG00000249328	79769372	79871784	102413	GTF gene span	5.010355088181973
ENSG00000249330	ENSG00000249330	46390255	46510194	119940	GTF gene span	5.0789640445017605
ENSG00000249332	LINC02149	15112113	15426883	314771	GTF gene span	5.497994713775566
ENSG00000249333	ENSG00000249333	22038643	22039126	484	GTF gene span	2.6848453616444123
ENSG00000249334	ENSG00000249334	10684906	10697701	12796	GTF gene span	4.10707423141207
ENSG00000249337	SNX18P25	49588772	49589529	758	GTF gene span	2.8796692056320534
ENSG00000249338	HMGB1P47	51409617	51410205	589	GTF gene span	2.7701152947871015
ENSG00000249341	ENSG00000249341	53659208	53737156	77949	GTF gene span	4.891810548039707
ENSG00000249343	LINC01333	74321293	74341236	19944	GTF gene span	4.299812265495717
ENSG00000249345	LINC02405	126915199	127146550	231352	GTF gene span	5.364273258256532
ENSG00000249346	LINC01016	33834487	33983208	148722	GTF gene span	5.172375217156011
ENSG00000249347	VPS51P7	8990455	8990806	352	GTF gene span	2.546542663478131
ENSG00000249348	UGDH-AS1	39527713	39594707	66995	GTF gene span	4.8260423914554735
ENSG00000249349	ENSG00000249349	85112342	85112756	415	GTF gene span	2.6180480967120925
ENSG00000249351	ENSG00000249351	65216616	65217433	818	GTF gene span	2.912753303671323
ENSG00000249352	LINC02198	68782963	69044221	261259	GTF gene span	5.4170712602024125
ENSG00000249353	NPM1P27	93682838	93683667	830	GTF gene span	2.9190780923760737
ENSG00000249359	ENSG00000249359	21189837	21341375	151539	GTF gene span	5.180524417030377
ENSG00000249360	TOMM40P3	33502072	33503135	1064	GTF gene span	3.0269416279590295
ENSG00000249362	LINC02488	87661882	87879447	217566	GTF gene span	5.337591027211347
ENSG00000249363	TRPC6P2	145728360	145729349	990	GTF gene span	2.99563519459755
ENSG00000249364	LINC02997	67379378	67806600	427223	GTF gene span	5.630654625350558
ENSG00000249367	FABP5P12	159026139	159026527	389	GTF gene span	2.5899496013257077
ENSG00000249368	ENSG00000249368	15325296	15325569	274	GTF gene span	2.437750562820388
ENSG00000249372	ATP6V1G1P6	78222184	78222517	334	GTF gene span	2.5237464668115646
ENSG00000249373	ENSG00000249373	113031287	113034551	3265	GTF gene span	3.5138831856110926
