gene,gene_symbol,auc,max_auc,mean_positive,mean_negative,mean_delta,pvalue,n_positive,n_negative,fdr
ENSG00000146701_MDH2,MDH2,0.125,0.875,12.20491418,12.48300126,-0.2780870843,0.1142857143,4,4,0.2398266314
ENSG00000146707_POMZP3,POMZP3,0.875,0.875,7.109728527,6.819989216,0.2897393105,0.1142857143,4,4,0.2398266314
ENSG00000146776_ATXN7L1,ATXN7L1,0.875,0.875,8.323013226,7.939598426,0.3834147999,0.1142857143,4,4,0.2398266314
ENSG00000147140_NONO,NONO,0.125,0.875,12.9847428,13.19411648,-0.2093736772,0.1142857143,4,4,0.2398266314
ENSG00000147437_GNRH1,GNRH1,0.875,0.875,5.96860127,5.640548846,0.3280524236,0.1142857143,4,4,0.2398266314
ENSG00000147457_CHMP7,CHMP7,0.125,0.875,9.712359707,9.78294482,-0.07058511283,0.1142857143,4,4,0.2398266314
ENSG00000147475_ERLIN2,ERLIN2,0.125,0.875,10.37120774,10.48159823,-0.1103904822,0.1142857143,4,4,0.2398266314
ENSG00000147642_SYBU,SYBU,0.875,0.875,10.25071577,10.08024168,0.1704740933,0.1142857143,4,4,0.2398266314
ENSG00000147852_VLDLR,VLDLR,0.125,0.875,5.099304819,5.682088316,-0.5827834966,0.1142857143,4,4,0.2398266314
ENSG00000148057_IDNK,IDNK,0.125,0.875,4.157844725,4.69789144,-0.5400467149,0.1142857143,4,4,0.2398266314
ENSG00000148090_AUH,AUH,0.125,0.875,8.705680364,8.818723905,-0.1130435411,0.1142857143,4,4,0.2398266314
ENSG00000148356_LRSAM1,LRSAM1,0.875,0.875,9.556468235,9.241555312,0.3149129227,0.1142857143,4,4,0.2398266314
ENSG00000148362_PAXX,PAXX,0.875,0.875,9.511613485,9.078716628,0.4328968578,0.1142857143,4,4,0.2398266314
ENSG00000148459_PDSS1,PDSS1,0.875,0.875,8.14450234,7.919055985,0.2254463556,0.1142857143,4,4,0.2398266314
ENSG00000148690_FRA10AC1,FRA10AC1,0.125,0.875,8.598350719,8.722641907,-0.1242911876,0.1142857143,4,4,0.2398266314
ENSG00000148835_TAF5,TAF5,0.875,0.875,7.965082061,7.552365365,0.4127166962,0.1142857143,4,4,0.2398266314
ENSG00000148843_PDCD11,PDCD11,0.875,0.875,11.87888465,11.60285858,0.2760260704,0.1142857143,4,4,0.2398266314
ENSG00000149043_SYT8,SYT8,0.875,0.875,13.35244385,12.78636875,0.5660750997,0.1142857143,4,4,0.2398266314
ENSG00000149311_ATM,ATM,0.875,0.875,12.0039674,11.86100171,0.1429656878,0.1142857143,4,4,0.2398266314
ENSG00000149313_AASDHPPT,AASDHPPT,0.125,0.875,10.21331771,10.5252575,-0.3119397867,0.1142857143,4,4,0.2398266314
ENSG00000149485_FADS1,FADS1,0.125,0.875,10.50952739,10.95651356,-0.4469861701,0.1142857143,4,4,0.2398266314
ENSG00000149548_CCDC15,CCDC15,0.875,0.875,7.045785408,6.586435446,0.4593499621,0.1142857143,4,4,0.2398266314
ENSG00000149634_SPATA25,SPATA25,0.875,0.875,4.607489119,3.774829947,0.8326591722,0.1142857143,4,4,0.2398266314
ENSG00000149798_CDC42EP2,CDC42EP2,0.875,0.875,8.338486243,8.095745804,0.2427404383,0.1142857143,4,4,0.2398266314
ENSG00000149823_VPS51,VPS51,0.125,0.875,10.99084158,11.0728056,-0.08196402303,0.1142857143,4,4,0.2398266314
ENSG00000149923_PPP4C,PPP4C,0.125,0.875,10.64122915,10.71784658,-0.07661743465,0.1142857143,4,4,0.2398266314
ENSG00000149929_HIRIP3,HIRIP3,0.875,0.875,7.743806594,7.521804384,0.22200221,0.1142857143,4,4,0.2398266314
ENSG00000150093_ITGB1,ITGB1,0.125,0.875,12.97084875,13.32708592,-0.3562371764,0.1142857143,4,4,0.2398266314
ENSG00000150471_ADGRL3,ADGRL3,0.875,0.875,10.47565186,10.37874754,0.09690431976,0.1142857143,4,4,0.2398266314
ENSG00000150527_MIA2,MIA2,0.125,0.875,10.95067803,11.07159909,-0.1209210661,0.1142857143,4,4,0.2398266314
ENSG00000150540_HNMT,HNMT,0.125,0.875,3.21472783,4.544787323,-1.330059493,0.1142857143,4,4,0.2398266314
ENSG00000150667_FSIP1,FSIP1,0.875,0.875,3.490653138,2.527510005,0.9631431332,0.1142857143,4,4,0.2398266314
ENSG00000150760_DOCK1,DOCK1,0.875,0.875,11.57107585,11.46048569,0.1105901601,0.1142857143,4,4,0.2398266314
ENSG00000150768_DLAT,DLAT,0.125,0.875,11.17594038,11.44261037,-0.2666699845,0.1142857143,4,4,0.2398266314
ENSG00000151116_UEVLD,UEVLD,0.125,0.875,9.039957995,9.344106913,-0.3041489184,0.1142857143,4,4,0.2398266314
ENSG00000151151_IPMK,IPMK,0.125,0.875,9.451978966,9.819943197,-0.3679642306,0.1142857143,4,4,0.2398266314
ENSG00000151304_SRFBP1,SRFBP1,0.125,0.875,9.180576539,9.312979169,-0.1324026303,0.1142857143,4,4,0.2398266314
ENSG00000151500_THYN1,THYN1,0.125,0.875,8.262860174,8.542816013,-0.2799558393,0.1142857143,4,4,0.2398266314
ENSG00000151502_VPS26B,VPS26B,0.125,0.875,10.52618878,10.65655343,-0.130364656,0.1142857143,4,4,0.2398266314
ENSG00000151575_TEX9,TEX9,0.125,0.875,8.439003308,8.727039,-0.2880356929,0.1142857143,4,4,0.2398266314
ENSG00000151693_ASAP2,ASAP2,0.875,0.875,11.511202,11.39532154,0.1158804533,0.1142857143,4,4,0.2398266314
ENSG00000151718_WWC2,WWC2,0.875,0.875,11.01198577,10.90340474,0.1085810343,0.1142857143,4,4,0.2398266314
ENSG00000151743_AMN1,AMN1,0.125,0.875,6.283453735,6.567371199,-0.2839174641,0.1142857143,4,4,0.2398266314
ENSG00000151846_PABPC3,PABPC3,0.125,0.875,3.610993619,4.251551009,-0.6405573899,0.1142857143,4,4,0.2398266314
ENSG00000151893_CACUL1,CACUL1,0.125,0.875,11.37494173,11.64587987,-0.2709381385,0.1142857143,4,4,0.2398266314
ENSG00000152127_MGAT5,MGAT5,0.875,0.875,10.60768007,10.56943035,0.03824972698,0.1142857143,4,4,0.2398266314
ENSG00000152137_HSPB8,HSPB8,0.125,0.875,4.634428205,5.070998002,-0.4365697974,0.1142857143,4,4,0.2398266314
ENSG00000152292_SH2D6,SH2D6,0.875,0.875,2.46697906,1.371137541,1.095841519,0.1142857143,4,4,0.2398266314
ENSG00000152413_HOMER1,HOMER1,0.125,0.875,9.810633675,10.00843744,-0.1978037681,0.1142857143,4,4,0.2398266314
ENSG00000152454_ZNF256,ZNF256,0.875,0.875,4.155153362,3.956723366,0.1984299956,0.1142857143,4,4,0.2398266314
ENSG00000152475_ZNF837,ZNF837,0.125,0.875,4.819675596,5.193967492,-0.3742918961,0.1142857143,4,4,0.2398266314
ENSG00000152683_SLC30A6,SLC30A6,0.125,0.875,9.383198106,9.643486988,-0.2602888816,0.1142857143,4,4,0.2398266314
ENSG00000152782_PANK1,PANK1,0.125,0.875,8.712901723,8.982728723,-0.2698269994,0.1142857143,4,4,0.2398266314
ENSG00000152795_HNRNPDL,HNRNPDL,0.875,0.875,12.74608698,12.54513476,0.2009522137,0.1142857143,4,4,0.2398266314
ENSG00000152804_HHEX,HHEX,0.125,0.875,5.256946999,5.636706609,-0.3797596102,0.1142857143,4,4,0.2398266314
ENSG00000153113_CAST,CAST,0.125,0.875,13.08539736,13.32341659,-0.2380192209,0.1142857143,4,4,0.2398266314
ENSG00000153147_SMARCA5,SMARCA5,0.125,0.875,11.74333414,11.98606062,-0.2427264774,0.1142857143,4,4,0.2398266314
ENSG00000153310_FAM49B,FAM49B,0.125,0.875,11.12371188,11.25363046,-0.1299185743,0.1142857143,4,4,0.2398266314
ENSG00000153391_INO80C,INO80C,0.125,0.875,7.504169782,7.756115874,-0.2519460919,0.1142857143,4,4,0.2398266314
ENSG00000153446_C16orf89,C16orf89,0.125,0.875,2.249029067,3.693117371,-1.444088304,0.1142857143,4,4,0.2398266314
ENSG00000153574_RPIA,RPIA,0.125,0.875,8.994532109,9.179456493,-0.1849243836,0.1142857143,4,4,0.2398266314
ENSG00000153714_LURAP1L,LURAP1L,0.125,0.875,9.657223571,9.74033056,-0.08310698844,0.1142857143,4,4,0.2398266314
ENSG00000153721_CNKSR3,CNKSR3,0.875,0.875,9.254224814,9.145342948,0.1088818656,0.1142857143,4,4,0.2398266314
ENSG00000153936_HS2ST1,HS2ST1,0.125,0.875,10.17611735,10.54799988,-0.3718825234,0.1142857143,4,4,0.2398266314
ENSG00000153944_MSI2,MSI2,0.125,0.875,11.48755258,11.70809777,-0.2205451903,0.1142857143,4,4,0.2398266314
ENSG00000154124_OTULIN,OTULIN,0.125,0.875,10.20002752,10.32053768,-0.12051016,0.1142857143,4,4,0.2398266314
ENSG00000154146_NRGN,NRGN,0.875,0.875,4.450406653,4.125330455,0.3250761978,0.1142857143,4,4,0.2398266314
ENSG00000154217_PITPNC1,PITPNC1,0.875,0.875,8.993428794,8.777562302,0.2158664918,0.1142857143,4,4,0.2398266314
ENSG00000154380_ENAH,ENAH,0.125,0.875,11.79529854,12.07957229,-0.2842737528,0.1142857143,4,4,0.2398266314
ENSG00000154710_RABGEF1,RABGEF1,0.875,0.875,9.646577607,9.509316348,0.1372612582,0.1142857143,4,4,0.2398266314
ENSG00000154813_DPH3,DPH3,0.125,0.875,8.263812669,8.485005622,-0.2211929536,0.1142857143,4,4,0.2398266314
ENSG00000154845_PPP4R1,PPP4R1,0.875,0.875,10.87794974,10.74011189,0.1378378485,0.1142857143,4,4,0.2398266314
ENSG00000154930_ACSS1,ACSS1,0.875,0.875,2.74809285,1.572641092,1.175451757,0.1142857143,4,4,0.2398266314
ENSG00000155026_RSPH10B,RSPH10B,0.875,0.875,2.6126034,1.099350272,1.513253128,0.1142857143,4,4,0.2398266314
ENSG00000155097_ATP6V1C1,ATP6V1C1,0.125,0.875,9.914440126,10.20611088,-0.2916707574,0.1142857143,4,4,0.2398266314
ENSG00000155265_GOLGA7B,GOLGA7B,0.875,0.875,6.173191302,6.031172802,0.1420185,0.1142857143,4,4,0.2398266314
ENSG00000155827_RNF20,RNF20,0.125,0.875,9.940371272,10.08202983,-0.1416585627,0.1142857143,4,4,0.2398266314
ENSG00000155980_KIF5A,KIF5A,0.875,0.875,2.655797156,1.828452572,0.827344584,0.1142857143,4,4,0.2398266314
ENSG00000156006_NAT2,NAT2,0.125,0.875,2.270721684,3.337113661,-1.066391977,0.1142857143,4,4,0.2398266314
ENSG00000156253_RWDD2B,RWDD2B,0.125,0.875,8.501132122,8.801688095,-0.3005559731,0.1142857143,4,4,0.2398266314
ENSG00000156299_TIAM1,TIAM1,0.875,0.875,9.494848632,8.965225428,0.5296232037,0.1142857143,4,4,0.2398266314
ENSG00000156313_RPGR,RPGR,0.875,0.875,7.581288789,7.32334723,0.2579415582,0.1142857143,4,4,0.2398266314
ENSG00000156398_SFXN2,SFXN2,0.875,0.875,8.139429304,7.77030273,0.3691265737,0.1142857143,4,4,0.2398266314
ENSG00000156413_FUT6,FUT6,0.875,0.875,4.837725892,3.964669437,0.8730564554,0.1142857143,4,4,0.2398266314
ENSG00000156427_FGF18,FGF18,0.875,0.875,2.376567869,1.257517105,1.119050764,0.1142857143,4,4,0.2398266314
ENSG00000156509_FBXO43,FBXO43,0.875,0.875,2.987914817,1.462150712,1.525764105,0.1142857143,4,4,0.2398266314
ENSG00000156709_AIFM1,AIFM1,0.125,0.875,9.971080073,10.23861428,-0.2675342086,0.1142857143,4,4,0.2398266314
ENSG00000156787_TBC1D31,TBC1D31,0.875,0.875,8.695122175,8.456177769,0.2389444055,0.1142857143,4,4,0.2398266314
ENSG00000157350_ST3GAL2,ST3GAL2,0.875,0.875,8.160397089,7.889885518,0.2705115712,0.1142857143,4,4,0.2398266314
ENSG00000157578_LCA5L,LCA5L,0.125,0.875,3.888271616,4.535443956,-0.6471723393,0.1142857143,4,4,0.2398266314
ENSG00000157593_SLC35B2,SLC35B2,0.125,0.875,10.11157148,10.19022792,-0.07865644059,0.1142857143,4,4,0.2398266314
ENSG00000157625_TAB3,TAB3,0.125,0.875,10.56568766,10.74264865,-0.1769609894,0.1142857143,4,4,0.2398266314
ENSG00000157654_PALM2-AKAP2,PALM2-AKAP2,0.125,0.875,10.94634277,11.11158108,-0.1652383158,0.1142857143,4,4,0.2398266314
ENSG00000157764_BRAF,BRAF,0.125,0.875,10.52544858,10.60127396,-0.07582538481,0.1142857143,4,4,0.2398266314
ENSG00000157911_PEX10,PEX10,0.125,0.875,8.409888141,8.52640213,-0.1165139891,0.1142857143,4,4,0.2398266314
ENSG00000157933_SKI,SKI,0.875,0.875,10.21273104,10.15494435,0.05778669019,0.1142857143,4,4,0.2398266314
ENSG00000157978_LDLRAP1,LDLRAP1,0.875,0.875,9.786986348,9.694377106,0.09260924197,0.1142857143,4,4,0.2398266314
ENSG00000158019_BABAM2,BABAM2,0.875,0.875,9.034231195,8.947494877,0.08673631807,0.1142857143,4,4,0.2398266314
ENSG00000158169_FANCC,FANCC,0.875,0.875,8.584696496,8.450605658,0.1340908375,0.1142857143,4,4,0.2398266314
ENSG00000158402_CDC25C,CDC25C,0.875,0.875,8.205204765,7.299731222,0.9054735431,0.1142857143,4,4,0.2398266314
ENSG00000158411_MITD1,MITD1,0.125,0.875,8.488132213,8.62924991,-0.1411176968,0.1142857143,4,4,0.2398266314
ENSG00000158470_B4GALT5,B4GALT5,0.125,0.875,11.58385794,11.90339678,-0.3195388406,0.1142857143,4,4,0.2398266314
ENSG00000158483_FAM86C1,FAM86C1,0.125,0.875,7.355405399,7.55673461,-0.2013292114,0.1142857143,4,4,0.2398266314
ENSG00000158553_POM121L2,POM121L2,0.125,0.875,1.153042626,2.077637005,-0.9245943798,0.1142857143,4,4,0.2398266314
ENSG00000158710_TAGLN2,TAGLN2,0.125,0.875,12.60242956,12.91712011,-0.3146905544,0.1142857143,4,4,0.2398266314
ENSG00000158815_FGF17,FGF17,0.875,0.875,3.822460464,2.902903742,0.9195567216,0.1142857143,4,4,0.2398266314
ENSG00000158859_ADAMTS4,ADAMTS4,0.875,0.875,1.8297649,1.108158547,0.721606353,0.1142857143,4,4,0.2398266314
ENSG00000158987_RAPGEF6,RAPGEF6,0.875,0.875,10.38435284,10.22583603,0.1585168062,0.1142857143,4,4,0.2398266314
ENSG00000159086_PAXBP1,PAXBP1,0.875,0.875,10.99441392,10.74700186,0.2474120574,0.1142857143,4,4,0.2398266314
ENSG00000159164_SV2A,SV2A,0.875,0.875,2.77092433,1.74986983,1.0210545,0.1142857143,4,4,0.2398266314
ENSG00000159267_HLCS,HLCS,0.875,0.875,9.949403504,9.86651445,0.08288905397,0.1142857143,4,4,0.2398266314
ENSG00000159322_ADPGK,ADPGK,0.875,0.875,10.3478598,10.13929782,0.2085619781,0.1142857143,4,4,0.2398266314
ENSG00000159348_CYB5R1,CYB5R1,0.125,0.875,8.967947159,9.113365731,-0.1454185713,0.1142857143,4,4,0.2398266314
ENSG00000159674_SPON2,SPON2,0.875,0.875,9.85234392,9.717675641,0.1346682789,0.1142857143,4,4,0.2398266314
ENSG00000159685_CHCHD6,CHCHD6,0.125,0.875,8.275486158,8.378493815,-0.1030076565,0.1142857143,4,4,0.2398266314
ENSG00000159842_ABR,ABR,0.875,0.875,10.72631218,10.52800924,0.1983029349,0.1142857143,4,4,0.2398266314
ENSG00000159873_CCDC117,CCDC117,0.125,0.875,9.50973541,9.89488678,-0.3851513704,0.1142857143,4,4,0.2398266314
ENSG00000160058_BSDC1,BSDC1,0.875,0.875,10.79306193,10.54389492,0.2491670047,0.1142857143,4,4,0.2398266314
ENSG00000160117_ANKLE1,ANKLE1,0.875,0.875,6.955727936,6.416134636,0.5395933003,0.1142857143,4,4,0.2398266314
ENSG00000160191_PDE9A,PDE9A,0.125,0.875,4.545358669,5.086491882,-0.5411332123,0.1142857143,4,4,0.2398266314
ENSG00000160551_TAOK1,TAOK1,0.125,0.875,11.98827229,12.23101382,-0.2427415313,0.1142857143,4,4,0.2398266314
ENSG00000160781_PAQR6,PAQR6,0.875,0.875,8.703724967,8.010756429,0.6929685373,0.1142857143,4,4,0.2398266314
ENSG00000160796_NBEAL2,NBEAL2,0.875,0.875,13.11766009,12.36103908,0.7566210134,0.1142857143,4,4,0.2398266314
ENSG00000160813_PPP1R35,PPP1R35,0.125,0.875,8.606547621,8.703612187,-0.09706456544,0.1142857143,4,4,0.2398266314
ENSG00000160948_VPS28,VPS28,0.875,0.875,10.96267613,10.80209065,0.1605854837,0.1142857143,4,4,0.2398266314
ENSG00000160973_FOXH1,FOXH1,0.875,0.875,4.575956566,3.680494403,0.8954621633,0.1142857143,4,4,0.2398266314
ENSG00000161057_PSMC2,PSMC2,0.125,0.875,9.737827205,9.950062286,-0.2122350816,0.1142857143,4,4,0.2398266314
ENSG00000161203_AP2M1,AP2M1,0.125,0.875,12.03091018,12.23276152,-0.2018513391,0.1142857143,4,4,0.2398266314
ENSG00000161544_CYGB,CYGB,0.125,0.875,0.7372418909,1.722193743,-0.9849518522,0.1142857143,4,4,0.2398266314
ENSG00000161813_LARP4,LARP4,0.125,0.875,11.44829214,11.71861338,-0.2703212417,0.1142857143,4,4,0.2398266314
ENSG00000161955_TNFSF13,TNFSF13,0.125,0.875,8.720349771,8.945170079,-0.2248203076,0.1142857143,4,4,0.2398266314
ENSG00000161999_JMJD8,JMJD8,0.875,0.875,10.3166847,10.24749043,0.06919426674,0.1142857143,4,4,0.2398266314
ENSG00000162069_BICDL2,BICDL2,0.875,0.875,10.97174269,10.31311255,0.6586301408,0.1142857143,4,4,0.2398266314
ENSG00000162148_PPP1R32,PPP1R32,0.875,0.875,4.989591386,4.155495184,0.8340962021,0.1142857143,4,4,0.2398266314
ENSG00000162300_ZFPL1,ZFPL1,0.125,0.875,8.806861002,8.912478047,-0.1056170451,0.1142857143,4,4,0.2398266314
ENSG00000162302_RPS6KA4,RPS6KA4,0.875,0.875,10.05431992,9.827562997,0.2267569196,0.1142857143,4,4,0.2398266314
ENSG00000162409_PRKAA2,PRKAA2,0.125,0.875,9.113812749,9.414943552,-0.3011308026,0.1142857143,4,4,0.2398266314
ENSG00000162415_ZSWIM5,ZSWIM5,0.875,0.875,3.144583088,2.627302304,0.5172807842,0.1142857143,4,4,0.2398266314
ENSG00000162517_PEF1,PEF1,0.125,0.875,9.669588792,9.939998454,-0.2704096613,0.1142857143,4,4,0.2398266314
ENSG00000162520_SYNC,SYNC,0.125,0.875,6.900590598,7.099444472,-0.1988538745,0.1142857143,4,4,0.2398266314
ENSG00000162643_WDR63,WDR63,0.125,0.875,4.054163307,4.493663728,-0.4395004212,0.1142857143,4,4,0.2398266314
ENSG00000162735_PEX19,PEX19,0.125,0.875,9.68852266,9.903588149,-0.2150654886,0.1142857143,4,4,0.2398266314
ENSG00000162736_NCSTN,NCSTN,0.125,0.875,10.83131381,10.93769468,-0.1063808727,0.1142857143,4,4,0.2398266314
ENSG00000162746_FCRLB,FCRLB,0.875,0.875,5.120259937,4.876550983,0.2437089539,0.1142857143,4,4,0.2398266314
ENSG00000162755_KLHDC9,KLHDC9,0.125,0.875,4.351337359,4.773149621,-0.4218122613,0.1142857143,4,4,0.2398266314
ENSG00000162836_ACP6,ACP6,0.875,0.875,10.12856601,9.866731191,0.2618348226,0.1142857143,4,4,0.2398266314
ENSG00000162910_MRPL55,MRPL55,0.875,0.875,8.673406563,8.451037047,0.2223695156,0.1142857143,4,4,0.2398266314
ENSG00000162980_ARL5A,ARL5A,0.125,0.875,10.50447135,10.87277923,-0.3683078844,0.1142857143,4,4,0.2398266314
ENSG00000163093_BBS5,BBS5,0.875,0.875,6.929374932,6.736196454,0.1931784785,0.1142857143,4,4,0.2398266314
ENSG00000163116_STPG2,STPG2,0.875,0.875,3.874050605,3.361982135,0.5120684697,0.1142857143,4,4,0.2398266314
ENSG00000163159_VPS72,VPS72,0.125,0.875,9.408206994,9.584685203,-0.1764782082,0.1142857143,4,4,0.2398266314
ENSG00000163170_BOLA3,BOLA3,0.125,0.875,8.446294276,8.684040034,-0.2377457581,0.1142857143,4,4,0.2398266314
ENSG00000163191_S100A11,S100A11,0.125,0.875,12.3898081,12.58403316,-0.1942250574,0.1142857143,4,4,0.2398266314
ENSG00000163249_CCNYL1,CCNYL1,0.125,0.875,10.64311929,10.68837203,-0.04525274157,0.1142857143,4,4,0.2398266314
ENSG00000163251_FZD5,FZD5,0.875,0.875,9.624709959,9.477414585,0.1472953747,0.1142857143,4,4,0.2398266314
ENSG00000163291_PAQR3,PAQR3,0.125,0.875,8.433449893,8.753301803,-0.3198519101,0.1142857143,4,4,0.2398266314
ENSG00000163319_MRPS18C,MRPS18C,0.125,0.875,8.898013727,9.128969436,-0.2309557083,0.1142857143,4,4,0.2398266314
ENSG00000163320_CGGBP1,CGGBP1,0.125,0.875,11.06276091,11.40812286,-0.3453619529,0.1142857143,4,4,0.2398266314
ENSG00000163344_PMVK,PMVK,0.125,0.875,8.69757672,8.952153105,-0.2545763847,0.1142857143,4,4,0.2398266314
ENSG00000163349_HIPK1,HIPK1,0.125,0.875,10.76487829,10.98397896,-0.2191006687,0.1142857143,4,4,0.2398266314
ENSG00000163378_EOGT,EOGT,0.125,0.875,9.825853796,9.942284303,-0.1164305062,0.1142857143,4,4,0.2398266314
ENSG00000163430_FSTL1,FSTL1,0.125,0.875,10.26450769,10.53508006,-0.270572376,0.1142857143,4,4,0.2398266314
ENSG00000163449_TMEM169,TMEM169,0.125,0.875,2.232225447,3.194921975,-0.9626965287,0.1142857143,4,4,0.2398266314
ENSG00000163472_TMEM79,TMEM79,0.875,0.875,8.652042677,8.204015259,0.4480274187,0.1142857143,4,4,0.2398266314
ENSG00000163491_NEK10,NEK10,0.875,0.875,3.415941354,2.696359908,0.7195814457,0.1142857143,4,4,0.2398266314
ENSG00000163597_SNHG16,SNHG16,0.125,0.875,12.42558117,12.70965727,-0.2840760984,0.1142857143,4,4,0.2398266314
ENSG00000163634_THOC7,THOC7,0.125,0.875,9.979655178,10.30003468,-0.3203795052,0.1142857143,4,4,0.2398266314
ENSG00000163701_IL17RE,IL17RE,0.875,0.875,10.41833572,9.930434482,0.4879012384,0.1142857143,4,4,0.2398266314
ENSG00000163704_PRRT3,PRRT3,0.875,0.875,5.661123068,5.242959557,0.4181635103,0.1142857143,4,4,0.2398266314
ENSG00000163743_RCHY1,RCHY1,0.125,0.875,9.211581858,9.498900941,-0.2873190839,0.1142857143,4,4,0.2398266314
ENSG00000163746_PLSCR2,PLSCR2,0.875,0.875,3.367722925,2.384665956,0.9830569686,0.1142857143,4,4,0.2398266314
ENSG00000163806_SPDYA,SPDYA,0.875,0.875,5.788456973,5.231237781,0.5572191918,0.1142857143,4,4,0.2398266314
ENSG00000163808_KIF15,KIF15,0.875,0.875,9.459824666,8.874593826,0.5852308401,0.1142857143,4,4,0.2398266314
ENSG00000163832_ELP6,ELP6,0.875,0.875,8.422957795,8.219409511,0.2035482835,0.1142857143,4,4,0.2398266314
ENSG00000163874_ZC3H12A,ZC3H12A,0.125,0.875,10.11395088,10.44319075,-0.3292398777,0.1142857143,4,4,0.2398266314
ENSG00000163877_SNIP1,SNIP1,0.125,0.875,8.802532076,8.967652422,-0.1651203459,0.1142857143,4,4,0.2398266314
ENSG00000163918_RFC4,RFC4,0.875,0.875,8.752750015,8.462762776,0.2899872395,0.1142857143,4,4,0.2398266314
ENSG00000164061_BSN,BSN,0.875,0.875,4.376856154,3.748084011,0.6287721423,0.1142857143,4,4,0.2398266314
ENSG00000164087_POC1A,POC1A,0.875,0.875,8.30406942,7.588159465,0.7159099545,0.1142857143,4,4,0.2398266314
ENSG00000164091_WDR82,WDR82,0.125,0.875,11.33885247,11.55964067,-0.2207881967,0.1142857143,4,4,0.2398266314
ENSG00000164162_ANAPC10,ANAPC10,0.125,0.875,7.465349559,7.601925805,-0.1365762464,0.1142857143,4,4,0.2398266314
ENSG00000164169_PRMT9,PRMT9,0.875,0.875,7.988212022,7.85385137,0.1343606522,0.1142857143,4,4,0.2398266314
ENSG00000164209_SLC25A46,SLC25A46,0.125,0.875,10.17234787,10.51469533,-0.3423474626,0.1142857143,4,4,0.2398266314
ENSG00000164252_AGGF1,AGGF1,0.125,0.875,9.942678819,10.20949032,-0.2668115017,0.1142857143,4,4,0.2398266314
ENSG00000164253_WDR41,WDR41,0.125,0.875,10.03245528,10.29939868,-0.266943404,0.1142857143,4,4,0.2398266314
ENSG00000164284_GRPEL2,GRPEL2,0.125,0.875,9.645062147,9.93695293,-0.2918907835,0.1142857143,4,4,0.2398266314
ENSG00000164406_LEAP2,LEAP2,0.875,0.875,5.474970022,5.002075894,0.4728941284,0.1142857143,4,4,0.2398266314
ENSG00000164603_BMT2,BMT2,0.125,0.875,7.887020829,8.408829165,-0.5218083357,0.1142857143,4,4,0.2398266314
ENSG00000164776_PHKG1,PHKG1,0.875,0.875,4.185924443,3.269016754,0.9169076891,0.1142857143,4,4,0.2398266314
ENSG00000164850_GPER1,GPER1,0.125,0.875,4.333832621,4.888749969,-0.5549173485,0.1142857143,4,4,0.2398266314
ENSG00000164855_TMEM184A,TMEM184A,0.875,0.875,10.24132447,9.67613012,0.5651943523,0.1142857143,4,4,0.2398266314
ENSG00000164867_NOS3,NOS3,0.875,0.875,3.626257822,2.969963843,0.6562939787,0.1142857143,4,4,0.2398266314
ENSG00000164978_NUDT2,NUDT2,0.125,0.875,7.913454741,8.108159451,-0.1947047106,0.1142857143,4,4,0.2398266314
ENSG00000164983_TMEM65,TMEM65,0.125,0.875,9.28643859,9.666619914,-0.380181324,0.1142857143,4,4,0.2398266314
ENSG00000165028_NIPSNAP3B,NIPSNAP3B,0.125,0.875,3.929547885,4.478314348,-0.5487664638,0.1142857143,4,4,0.2398266314
ENSG00000165124_SVEP1,SVEP1,0.875,0.875,8.980606953,8.731533543,0.2490734107,0.1142857143,4,4,0.2398266314
ENSG00000165181_SHOC1,SHOC1,0.875,0.875,4.623465616,4.431911356,0.1915542601,0.1142857143,4,4,0.2398266314
ENSG00000165240_ATP7A,ATP7A,0.125,0.875,9.035456092,9.292528732,-0.2570726393,0.1142857143,4,4,0.2398266314
ENSG00000165244_ZNF367,ZNF367,0.125,0.875,7.742662435,7.885113374,-0.1424509384,0.1142857143,4,4,0.2398266314
ENSG00000165280_VCP,VCP,0.125,0.875,12.35848743,12.54023082,-0.1817433846,0.1142857143,4,4,0.2398266314
ENSG00000165392_WRN,WRN,0.875,0.875,10.14297168,10.02199887,0.1209728067,0.1142857143,4,4,0.2398266314
ENSG00000165480_SKA3,SKA3,0.875,0.875,9.201835708,8.700145089,0.501690619,0.1142857143,4,4,0.2398266314
ENSG00000165672_PRDX3,PRDX3,0.125,0.875,11.36743092,11.82072219,-0.4532912741,0.1142857143,4,4,0.2398266314
ENSG00000165688_PMPCA,PMPCA,0.875,0.875,10.70225136,10.47679737,0.2254539917,0.1142857143,4,4,0.2398266314
ENSG00000165795_NDRG2,NDRG2,0.125,0.875,1.636454791,2.591917856,-0.9554630649,0.1142857143,4,4,0.2398266314
ENSG00000165997_ARL5B,ARL5B,0.125,0.875,9.706457384,10.06476118,-0.3583037909,0.1142857143,4,4,0.2398266314
ENSG00000166073_GPR176,GPR176,0.125,0.875,5.611843748,6.072874974,-0.4610312252,0.1142857143,4,4,0.2398266314
ENSG00000166123_GPT2,GPT2,0.125,0.875,9.437771084,9.522856132,-0.08508504804,0.1142857143,4,4,0.2398266314
ENSG00000166147_FBN1,FBN1,0.875,0.875,8.134877898,7.76534821,0.3695296878,0.1142857143,4,4,0.2398266314
ENSG00000166169_POLL,POLL,0.875,0.875,9.912712143,9.644246668,0.268465475,0.1142857143,4,4,0.2398266314
