gene,gene_symbol,auc,max_auc,mean_positive,mean_negative,mean_delta,pvalue,n_positive,n_negative,fdr
ENSG00000183615_FAM167B,FAM167B,0.6875,0.6875,1.645548971,0.8879844254,0.7575645452,0.4678250773,4,4,0.8907828283
ENSG00000187627_RGPD1,RGPD1,0.6875,0.6875,2.173402078,1.378590473,0.7948116055,0.4678250773,4,4,0.8907828283
ENSG00000204644_ZFP57,ZFP57,0.3125,0.6875,1.061074512,1.923661936,-0.8625874244,0.4678250773,4,4,0.8907828283
ENSG00000228470_AL929236.1,AL929236.1,0.3125,0.6875,0.7398606856,1.480700913,-0.7408402275,0.4678250773,4,4,0.8907828283
ENSG00000244945_AC136604.2,AC136604.2,0.6875,0.6875,1.333558431,0.7686725722,0.564885859,0.4678250773,4,4,0.8907828283
ENSG00000246985_SOCS2-AS1,SOCS2-AS1,0.6875,0.6875,1.743951537,0.907516323,0.8364352142,0.4678250773,4,4,0.8907828283
ENSG00000249375_CASC11,CASC11,0.6875,0.6875,1.75847338,0.9862195249,0.7722538547,0.4678250773,4,4,0.8907828283
ENSG00000257605_AC073611.1,AC073611.1,0.3125,0.6875,0.7371422602,1.379439145,-0.6422968853,0.4678250773,4,4,0.8907828283
ENSG00000260316_AL008727.1,AL008727.1,0.3125,0.6875,0.6725181429,1.381547527,-0.7090293844,0.4678250773,4,4,0.8907828283
ENSG00000260423_LINC02367,LINC02367,0.3125,0.6875,0.7989698986,1.310706372,-0.5117364736,0.4678250773,4,4,0.8907828283
ENSG00000265055_AC145343.1,AC145343.1,0.3125,0.6875,0.8313835185,1.604095388,-0.7727118697,0.4678250773,4,4,0.8907828283
ENSG00000272788_AP000864.1,AP000864.1,0.3125,0.6875,0.8320256593,1.380204497,-0.5481788374,0.4678250773,4,4,0.8907828283
ENSG00000273492_AP000229.1,AP000229.1,0.3125,0.6875,0.5657279055,1.140486893,-0.5747589877,0.4678250773,4,4,0.8907828283
ENSG00000274995_AC013564.1,AC013564.1,0.3125,0.6875,0.7746138925,1.50888583,-0.7342719379,0.4678250773,4,4,0.8907828283
ENSG00000277496_AL357033.4,AL357033.4,0.3125,0.6875,1.197641387,1.98469345,-0.787052063,0.4678250773,4,4,0.8907828283
ENSG00000282390_AL392083.1,AL392083.1,0.6875,0.6875,1.443886016,0.8127596218,0.6311263937,0.4678250773,4,4,0.8907828283
ENSG00000001629_ANKIB1,ANKIB1,0.3125,0.6875,11.05336626,11.11283907,-0.05947280883,0.4857142857,4,4,0.8907828283
ENSG00000004487_KDM1A,KDM1A,0.6875,0.6875,10.94714767,10.83464103,0.1125066377,0.4857142857,4,4,0.8907828283
ENSG00000004766_VPS50,VPS50,0.3125,0.6875,9.627180942,9.673840145,-0.046659203,0.4857142857,4,4,0.8907828283
ENSG00000004779_NDUFAB1,NDUFAB1,0.3125,0.6875,10.47167661,10.53477491,-0.06309829953,0.4857142857,4,4,0.8907828283
ENSG00000005022_SLC25A5,SLC25A5,0.3125,0.6875,13.20582471,13.23631871,-0.03049400317,0.4857142857,4,4,0.8907828283
ENSG00000005812_FBXL3,FBXL3,0.3125,0.6875,10.02715149,10.10295754,-0.07580604483,0.4857142857,4,4,0.8907828283
ENSG00000006025_OSBPL7,OSBPL7,0.3125,0.6875,8.949496961,9.068816306,-0.1193193441,0.4857142857,4,4,0.8907828283
ENSG00000006047_YBX2,YBX2,0.3125,0.6875,6.937878398,7.126331368,-0.1884529698,0.4857142857,4,4,0.8907828283
ENSG00000006451_RALA,RALA,0.6875,0.6875,10.76235024,10.70172148,0.06062876388,0.4857142857,4,4,0.8907828283
ENSG00000006744_ELAC2,ELAC2,0.6875,0.6875,11.62366889,11.56060576,0.06306312639,0.4857142857,4,4,0.8907828283
ENSG00000007038_PRSS21,PRSS21,0.6875,0.6875,8.840199036,8.778523841,0.06167519495,0.4857142857,4,4,0.8907828283
ENSG00000007080_CCDC124,CCDC124,0.6875,0.6875,9.861118962,9.889797845,-0.02867888279,0.4857142857,4,4,0.8907828283
ENSG00000008086_CDKL5,CDKL5,0.3125,0.6875,8.628331846,8.707620238,-0.079288392,0.4857142857,4,4,0.8907828283
ENSG00000008382_MPND,MPND,0.6875,0.6875,7.785734995,7.663868334,0.1218666603,0.4857142857,4,4,0.8907828283
ENSG00000009844_VTA1,VTA1,0.3125,0.6875,10.60164825,10.65254802,-0.05089976655,0.4857142857,4,4,0.8907828283
ENSG00000010030_ETV7,ETV7,0.3125,0.6875,3.272490133,3.470362902,-0.1978727699,0.4857142857,4,4,0.8907828283
ENSG00000010278_CD9,CD9,0.6875,0.6875,12.52181829,12.4698951,0.0519231821,0.4857142857,4,4,0.8907828283
ENSG00000010361_FUZ,FUZ,0.3125,0.6875,6.388988322,6.487821448,-0.09883312634,0.4857142857,4,4,0.8907828283
ENSG00000010818_HIVEP2,HIVEP2,0.3125,0.6875,10.3267526,10.4244811,-0.09772849879,0.4857142857,4,4,0.8907828283
ENSG00000011376_LARS2,LARS2,0.3125,0.6875,10.25712304,10.27824873,-0.02112569228,0.4857142857,4,4,0.8907828283
ENSG00000012660_ELOVL5,ELOVL5,0.6875,0.6875,12.00506203,11.9879484,0.01711362912,0.4857142857,4,4,0.8907828283
ENSG00000012963_UBR7,UBR7,0.6875,0.6875,9.525395174,9.325003782,0.2003913921,0.4857142857,4,4,0.8907828283
ENSG00000013583_HEBP1,HEBP1,0.6875,0.6875,9.543341306,9.501626134,0.04171517139,0.4857142857,4,4,0.8907828283
ENSG00000014257_ACPP,ACPP,0.3125,0.6875,7.165748546,7.442136042,-0.2763874959,0.4857142857,4,4,0.8907828283
ENSG00000015479_MATR3,MATR3,0.3125,0.6875,12.74803353,12.80118534,-0.05315181776,0.4857142857,4,4,0.8907828283
ENSG00000018189_RUFY3,RUFY3,0.3125,0.6875,9.624615461,9.688134287,-0.06351882612,0.4857142857,4,4,0.8907828283
ENSG00000019169_MARCO,MARCO,0.6875,0.6875,5.723928049,5.635457324,0.08847072526,0.4857142857,4,4,0.8907828283
ENSG00000023318_ERP44,ERP44,0.6875,0.6875,10.1789317,10.10706589,0.07186581006,0.4857142857,4,4,0.8907828283
ENSG00000025156_HSF2,HSF2,0.3125,0.6875,8.10745523,8.219810102,-0.1123548722,0.4857142857,4,4,0.8907828283
ENSG00000025293_PHF20,PHF20,0.6875,0.6875,10.56552881,10.48977894,0.07574987277,0.4857142857,4,4,0.8907828283
ENSG00000025796_SEC63,SEC63,0.3125,0.6875,11.48753458,11.58833487,-0.1008002928,0.4857142857,4,4,0.8907828283
ENSG00000026297_RNASET2,RNASET2,0.6875,0.6875,9.225481893,9.079157914,0.1463239793,0.4857142857,4,4,0.8907828283
ENSG00000027075_PRKCH,PRKCH,0.6875,0.6875,7.533791151,7.457126438,0.07666471294,0.4857142857,4,4,0.8907828283
ENSG00000031081_ARHGAP31,ARHGAP31,0.3125,0.6875,8.063801307,8.266011427,-0.20221012,0.4857142857,4,4,0.8907828283
ENSG00000031691_CENPQ,CENPQ,0.6875,0.6875,6.788195507,6.432901761,0.3552937456,0.4857142857,4,4,0.8907828283
ENSG00000033170_FUT8,FUT8,0.3125,0.6875,8.390576009,8.488497441,-0.09792143158,0.4857142857,4,4,0.8907828283
ENSG00000033867_SLC4A7,SLC4A7,0.6875,0.6875,10.58321204,10.41202084,0.1711912014,0.4857142857,4,4,0.8907828283
ENSG00000035687_ADSS,ADSS,0.6875,0.6875,11.56922555,11.4674179,0.1018076491,0.4857142857,4,4,0.8907828283
ENSG00000035862_TIMP2,TIMP2,0.6875,0.6875,11.50072158,11.31622846,0.1844931237,0.4857142857,4,4,0.8907828283
ENSG00000038274_MAT2B,MAT2B,0.3125,0.6875,10.40374794,10.45534622,-0.05159827955,0.4857142857,4,4,0.8907828283
ENSG00000040531_CTNS,CTNS,0.6875,0.6875,8.598227908,8.413371899,0.184856009,0.4857142857,4,4,0.8907828283
ENSG00000041982_TNC,TNC,0.3125,0.6875,9.088627816,9.229205455,-0.1405776394,0.4857142857,4,4,0.8907828283
ENSG00000042088_TDP1,TDP1,0.3125,0.6875,9.282280081,9.360785075,-0.07850499388,0.4857142857,4,4,0.8907828283
ENSG00000044115_CTNNA1,CTNNA1,0.6875,0.6875,13.79395473,13.76005093,0.03390380885,0.4857142857,4,4,0.8907828283
ENSG00000047315_POLR2B,POLR2B,0.6875,0.6875,11.99717158,11.97472957,0.02244201029,0.4857142857,4,4,0.8907828283
ENSG00000047365_ARAP2,ARAP2,0.6875,0.6875,10.38417852,10.33331437,0.05086414967,0.4857142857,4,4,0.8907828283
ENSG00000048052_HDAC9,HDAC9,0.6875,0.6875,7.89591023,7.63186118,0.2640490501,0.4857142857,4,4,0.8907828283
ENSG00000048828_FAM120A,FAM120A,0.6875,0.6875,13.21065332,13.19309822,0.0175551044,0.4857142857,4,4,0.8907828283
ENSG00000049130_KITLG,KITLG,0.3125,0.6875,10.34512504,10.54116881,-0.1960437673,0.4857142857,4,4,0.8907828283
ENSG00000049759_NEDD4L,NEDD4L,0.3125,0.6875,12.25064478,12.44121153,-0.1905667535,0.4857142857,4,4,0.8907828283
ENSG00000050130_JKAMP,JKAMP,0.3125,0.6875,9.711678315,9.748591184,-0.0369128684,0.4857142857,4,4,0.8907828283
ENSG00000050327_ARHGEF5,ARHGEF5,0.6875,0.6875,10.98308663,10.88444838,0.09863825791,0.4857142857,4,4,0.8907828283
ENSG00000050393_MCUR1,MCUR1,0.6875,0.6875,10.05984889,10.01254175,0.04730713443,0.4857142857,4,4,0.8907828283
ENSG00000053770_AP5M1,AP5M1,0.3125,0.6875,11.14062253,11.23211291,-0.09149038281,0.4857142857,4,4,0.8907828283
ENSG00000054116_TRAPPC3,TRAPPC3,0.6875,0.6875,10.48969806,10.47942159,0.01027646788,0.4857142857,4,4,0.8907828283
ENSG00000054523_KIF1B,KIF1B,0.3125,0.6875,10.42019968,10.44625067,-0.02605099033,0.4857142857,4,4,0.8907828283
ENSG00000055211_GINM1,GINM1,0.6875,0.6875,9.642878293,9.594235727,0.04864256594,0.4857142857,4,4,0.8907828283
ENSG00000055813_CCDC85A,CCDC85A,0.6875,0.6875,3.79280481,3.623396922,0.1694078882,0.4857142857,4,4,0.8907828283
ENSG00000056558_TRAF1,TRAF1,0.3125,0.6875,5.030615038,5.197773051,-0.1671580137,0.4857142857,4,4,0.8907828283
ENSG00000057149_SERPINB3,SERPINB3,0.6875,0.6875,6.219534232,5.901841302,0.3176929301,0.4857142857,4,4,0.8907828283
ENSG00000057294_PKP2,PKP2,0.6875,0.6875,10.30619793,9.991977927,0.3142200004,0.4857142857,4,4,0.8907828283
ENSG00000058668_ATP2B4,ATP2B4,0.6875,0.6875,12.07342497,11.99004741,0.08337755374,0.4857142857,4,4,0.8907828283
ENSG00000059378_PARP12,PARP12,0.6875,0.6875,9.796791006,9.596877481,0.1999135258,0.4857142857,4,4,0.8907828283
ENSG00000059728_MXD1,MXD1,0.3125,0.6875,9.529289895,9.609734501,-0.0804446055,0.4857142857,4,4,0.8907828283
ENSG00000060140_STYK1,STYK1,0.6875,0.6875,4.363483658,4.050151172,0.3133324858,0.4857142857,4,4,0.8907828283
ENSG00000060558_GNA15,GNA15,0.6875,0.6875,9.829663634,9.696577505,0.1330861292,0.4857142857,4,4,0.8907828283
ENSG00000062725_APPBP2,APPBP2,0.3125,0.6875,10.01252291,10.14915928,-0.1366363655,0.4857142857,4,4,0.8907828283
ENSG00000064102_INTS13,INTS13,0.3125,0.6875,10.40418836,10.52330888,-0.1191205205,0.4857142857,4,4,0.8907828283
ENSG00000064547_LPAR2,LPAR2,0.6875,0.6875,8.581963885,8.431973908,0.1499899764,0.4857142857,4,4,0.8907828283
ENSG00000064652_SNX24,SNX24,0.6875,0.6875,8.217280601,8.145602832,0.07167776828,0.4857142857,4,4,0.8907828283
ENSG00000064703_DDX20,DDX20,0.6875,0.6875,9.801904707,9.570658103,0.2312466036,0.4857142857,4,4,0.8907828283
ENSG00000065325_GLP2R,GLP2R,0.3125,0.6875,5.610416053,5.828658122,-0.2182420687,0.4857142857,4,4,0.8907828283
ENSG00000065491_TBC1D22B,TBC1D22B,0.3125,0.6875,8.808163598,8.925672393,-0.1175087946,0.4857142857,4,4,0.8907828283
ENSG00000066084_DIP2B,DIP2B,0.6875,0.6875,10.80420694,10.77035026,0.03385668051,0.4857142857,4,4,0.8907828283
ENSG00000066279_ASPM,ASPM,0.3125,0.6875,11.40849207,11.50305908,-0.09456701047,0.4857142857,4,4,0.8907828283
ENSG00000066855_MTFR1,MTFR1,0.6875,0.6875,10.13521646,10.04548136,0.08973510459,0.4857142857,4,4,0.8907828283
ENSG00000067113_PLPP1,PLPP1,0.3125,0.6875,8.039631405,8.166027429,-0.1263960238,0.4857142857,4,4,0.8907828283
ENSG00000067141_NEO1,NEO1,0.3125,0.6875,4.990382378,5.118590613,-0.1282082353,0.4857142857,4,4,0.8907828283
ENSG00000067798_NAV3,NAV3,0.6875,0.6875,5.849668922,5.421186715,0.4284822067,0.4857142857,4,4,0.8907828283
ENSG00000068354_TBC1D25,TBC1D25,0.3125,0.6875,8.575470309,8.706612001,-0.1311416924,0.4857142857,4,4,0.8907828283
ENSG00000068400_GRIPAP1,GRIPAP1,0.3125,0.6875,8.821364895,8.870058486,-0.04869359127,0.4857142857,4,4,0.8907828283
ENSG00000068650_ATP11A,ATP11A,0.6875,0.6875,11.2053887,11.06635577,0.1390329242,0.4857142857,4,4,0.8907828283
ENSG00000068971_PPP2R5B,PPP2R5B,0.6875,0.6875,7.463683003,7.311095043,0.1525879602,0.4857142857,4,4,0.8907828283
ENSG00000068985_PAGE1,PAGE1,0.6875,0.6875,6.791179823,6.603351466,0.1878283571,0.4857142857,4,4,0.8907828283
ENSG00000069702_TGFBR3,TGFBR3,0.6875,0.6875,5.978772344,5.772570722,0.2062016223,0.4857142857,4,4,0.8907828283
ENSG00000069966_GNB5,GNB5,0.6875,0.6875,8.78202918,8.744605928,0.03742325234,0.4857142857,4,4,0.8907828283
ENSG00000070061_ELP1,ELP1,0.6875,0.6875,10.85347244,10.80207635,0.05139609345,0.4857142857,4,4,0.8907828283
ENSG00000070081_NUCB2,NUCB2,0.3125,0.6875,9.563382594,9.64249341,-0.07911081677,0.4857142857,4,4,0.8907828283
ENSG00000070159_PTPN3,PTPN3,0.6875,0.6875,10.35345155,10.31136183,0.04208972081,0.4857142857,4,4,0.8907828283
ENSG00000070669_ASNS,ASNS,0.6875,0.6875,9.402464435,9.282830799,0.1196336366,0.4857142857,4,4,0.8907828283
ENSG00000070785_EIF2B3,EIF2B3,0.6875,0.6875,9.309906538,9.233847845,0.07605869345,0.4857142857,4,4,0.8907828283
ENSG00000071054_MAP4K4,MAP4K4,0.6875,0.6875,12.09831135,11.97835856,0.1199527861,0.4857142857,4,4,0.8907828283
ENSG00000071859_FAM50A,FAM50A,0.6875,0.6875,9.343948975,9.286034294,0.05791468098,0.4857142857,4,4,0.8907828283
ENSG00000071894_CPSF1,CPSF1,0.6875,0.6875,11.74445704,11.69517281,0.0492842244,0.4857142857,4,4,0.8907828283
ENSG00000071967_CYBRD1,CYBRD1,0.3125,0.6875,11.70411634,11.89365722,-0.1895408805,0.4857142857,4,4,0.8907828283
ENSG00000072110_ACTN1,ACTN1,0.6875,0.6875,12.44492779,12.37367335,0.07125444542,0.4857142857,4,4,0.8907828283
ENSG00000072571_HMMR,HMMR,0.3125,0.6875,9.010951092,9.116686643,-0.1057355511,0.4857142857,4,4,0.8907828283
ENSG00000072736_NFATC3,NFATC3,0.6875,0.6875,10.45645469,10.398518,0.05793669192,0.4857142857,4,4,0.8907828283
ENSG00000072952_MRVI1,MRVI1,0.3125,0.6875,1.767120416,2.062097211,-0.2949767953,0.4857142857,4,4,0.8907828283
ENSG00000073008_PVR,PVR,0.6875,0.6875,11.0955392,10.8882644,0.2072747956,0.4857142857,4,4,0.8907828283
ENSG00000073111_MCM2,MCM2,0.6875,0.6875,10.87035353,10.44671571,0.4236378177,0.4857142857,4,4,0.8907828283
ENSG00000073605_GSDMB,GSDMB,0.3125,0.6875,6.646695792,6.739113286,-0.09241749457,0.4857142857,4,4,0.8907828283
ENSG00000073734_ABCB11,ABCB11,0.6875,0.6875,2.180012594,1.928237283,0.251775311,0.4857142857,4,4,0.8907828283
ENSG00000073910_FRY,FRY,0.3125,0.6875,7.322802936,7.517650662,-0.1948477251,0.4857142857,4,4,0.8907828283
ENSG00000074370_ATP2A3,ATP2A3,0.3125,0.6875,1.903725674,2.555752672,-0.6520269978,0.4857142857,4,4,0.8907828283
ENSG00000074621_SLC24A1,SLC24A1,0.3125,0.6875,7.565085149,7.801610407,-0.2365252579,0.4857142857,4,4,0.8907828283
ENSG00000075218_GTSE1,GTSE1,0.6875,0.6875,8.944186283,8.85732301,0.08686327314,0.4857142857,4,4,0.8907828283
ENSG00000075413_MARK3,MARK3,0.6875,0.6875,10.63021218,10.58179778,0.04841440113,0.4857142857,4,4,0.8907828283
ENSG00000075914_EXOSC7,EXOSC7,0.6875,0.6875,9.648015176,9.473487541,0.1745276346,0.4857142857,4,4,0.8907828283
ENSG00000076003_MCM6,MCM6,0.6875,0.6875,11.12541856,10.71179111,0.4136274542,0.4857142857,4,4,0.8907828283
ENSG00000076248_UNG,UNG,0.6875,0.6875,10.72565615,10.51791759,0.2077385526,0.4857142857,4,4,0.8907828283
ENSG00000076321_KLHL20,KLHL20,0.6875,0.6875,8.729900061,8.679363664,0.05053639622,0.4857142857,4,4,0.8907828283
ENSG00000076716_GPC4,GPC4,0.6875,0.6875,2.749286167,2.770850104,-0.02156393687,0.4857142857,4,4,0.8907828283
ENSG00000076924_XAB2,XAB2,0.3125,0.6875,10.30841631,10.34270817,-0.03429185763,0.4857142857,4,4,0.8907828283
ENSG00000077238_IL4R,IL4R,0.6875,0.6875,10.09215009,9.874021053,0.2181290328,0.4857142857,4,4,0.8907828283
ENSG00000077264_PAK3,PAK3,0.3125,0.6875,4.773919246,5.126929503,-0.3530102566,0.4857142857,4,4,0.8907828283
ENSG00000077463_SIRT6,SIRT6,0.6875,0.6875,8.800769718,8.651145497,0.1496242208,0.4857142857,4,4,0.8907828283
ENSG00000078668_VDAC3,VDAC3,0.3125,0.6875,11.06487101,11.09910554,-0.03423452634,0.4857142857,4,4,0.8907828283
ENSG00000078804_TP53INP2,TP53INP2,0.6875,0.6875,8.77955328,8.638798772,0.1407545082,0.4857142857,4,4,0.8907828283
ENSG00000078808_SDF4,SDF4,0.6875,0.6875,10.82972855,10.80584953,0.02387901389,0.4857142857,4,4,0.8907828283
ENSG00000079459_FDFT1,FDFT1,0.3125,0.6875,13.44188706,13.4824339,-0.0405468371,0.4857142857,4,4,0.8907828283
ENSG00000079462_PAFAH1B3,PAFAH1B3,0.6875,0.6875,9.763651462,9.699998313,0.06365314912,0.4857142857,4,4,0.8907828283
ENSG00000079805_DNM2,DNM2,0.3125,0.6875,12.37129454,12.44771151,-0.07641696837,0.4857142857,4,4,0.8907828283
ENSG00000079950_STX7,STX7,0.3125,0.6875,10.4121518,10.49987207,-0.08772027586,0.4857142857,4,4,0.8907828283
ENSG00000079974_RABL2B,RABL2B,0.3125,0.6875,8.941560258,9.033561138,-0.09200088021,0.4857142857,4,4,0.8907828283
ENSG00000080546_SESN1,SESN1,0.3125,0.6875,9.150994112,9.252642597,-0.1016484859,0.4857142857,4,4,0.8907828283
ENSG00000080561_MID2,MID2,0.6875,0.6875,8.150595061,8.169300913,-0.01870585191,0.4857142857,4,4,0.8907828283
ENSG00000080815_PSEN1,PSEN1,0.6875,0.6875,11.11340884,11.08804955,0.02535928951,0.4857142857,4,4,0.8907828283
ENSG00000080822_CLDND1,CLDND1,0.3125,0.6875,10.32005939,10.3640534,-0.04399400678,0.4857142857,4,4,0.8907828283
ENSG00000080845_DLGAP4,DLGAP4,0.3125,0.6875,10.05158151,10.05227756,-0.000696044405,0.4857142857,4,4,0.8907828283
ENSG00000081148_IMPG2,IMPG2,0.6875,0.6875,2.727236276,2.600068182,0.1271680938,0.4857142857,4,4,0.8907828283
ENSG00000081791_DELE1,DELE1,0.3125,0.6875,10.13755191,10.28186811,-0.1443161951,0.4857142857,4,4,0.8907828283
ENSG00000081870_HSPB11,HSPB11,0.3125,0.6875,8.086597757,8.181557166,-0.09495940878,0.4857142857,4,4,0.8907828283
ENSG00000082074_FYB1,FYB1,0.6875,0.6875,11.22732455,11.19518879,0.03213576594,0.4857142857,4,4,0.8907828283
ENSG00000082212_ME2,ME2,0.6875,0.6875,11.03732213,10.99121599,0.04610613985,0.4857142857,4,4,0.8907828283
ENSG00000082556_OPRK1,OPRK1,0.3125,0.6875,3.89083374,4.105301248,-0.2144675084,0.4857142857,4,4,0.8907828283
ENSG00000083168_KAT6A,KAT6A,0.6875,0.6875,11.22180599,11.21567387,0.006132123883,0.4857142857,4,4,0.8907828283
ENSG00000083812_ZNF324,ZNF324,0.6875,0.6875,8.212254706,8.113182852,0.09907185409,0.4857142857,4,4,0.8907828283
ENSG00000083814_ZNF671,ZNF671,0.3125,0.6875,5.546533624,5.616320587,-0.0697869635,0.4857142857,4,4,0.8907828283
ENSG00000084072_PPIE,PPIE,0.3125,0.6875,9.342811467,9.43258492,-0.08977345371,0.4857142857,4,4,0.8907828283
ENSG00000084073_ZMPSTE24,ZMPSTE24,0.6875,0.6875,11.28663163,11.19008457,0.09654705949,0.4857142857,4,4,0.8907828283
ENSG00000084092_NOA1,NOA1,0.3125,0.6875,11.25895097,11.27372412,-0.01477315009,0.4857142857,4,4,0.8907828283
ENSG00000084674_APOB,APOB,0.6875,0.6875,3.527751163,3.324755303,0.2029958596,0.4857142857,4,4,0.8907828283
ENSG00000085063_CD59,CD59,0.6875,0.6875,13.45206492,13.43906986,0.01299505984,0.4857142857,4,4,0.8907828283
ENSG00000085449_WDFY1,WDFY1,0.6875,0.6875,10.81437528,10.75601095,0.05836432998,0.4857142857,4,4,0.8907828283
ENSG00000085491_SLC25A24,SLC25A24,0.6875,0.6875,11.14224655,11.10293991,0.03930664626,0.4857142857,4,4,0.8907828283
ENSG00000085721_RRN3,RRN3,0.6875,0.6875,11.13309595,11.10432771,0.02876823734,0.4857142857,4,4,0.8907828283
ENSG00000085788_DDHD2,DDHD2,0.3125,0.6875,10.50440733,10.53957517,-0.03516784028,0.4857142857,4,4,0.8907828283
ENSG00000085832_EPS15,EPS15,0.6875,0.6875,11.6651225,11.63501165,0.03011085742,0.4857142857,4,4,0.8907828283
ENSG00000087095_NLK,NLK,0.3125,0.6875,8.627427201,8.73775025,-0.110323049,0.4857142857,4,4,0.8907828283
ENSG00000087191_PSMC5,PSMC5,0.6875,0.6875,10.74267966,10.71762313,0.02505652928,0.4857142857,4,4,0.8907828283
ENSG00000087245_MMP2,MMP2,0.3125,0.6875,6.941370657,7.185033538,-0.243662881,0.4857142857,4,4,0.8907828283
ENSG00000087266_SH3BP2,SH3BP2,0.6875,0.6875,10.53109133,10.47062183,0.06046949971,0.4857142857,4,4,0.8907828283
ENSG00000087274_ADD1,ADD1,0.6875,0.6875,11.74176935,11.68018015,0.06158919362,0.4857142857,4,4,0.8907828283
ENSG00000087299_L2HGDH,L2HGDH,0.6875,0.6875,9.443574233,9.372133845,0.07144038828,0.4857142857,4,4,0.8907828283
ENSG00000087495_PHACTR3,PHACTR3,0.6875,0.6875,9.085594011,8.885345138,0.2002488735,0.4857142857,4,4,0.8907828283
ENSG00000088876_ZNF343,ZNF343,0.6875,0.6875,8.32680562,8.24869875,0.07810686999,0.4857142857,4,4,0.8907828283
ENSG00000088888_MAVS,MAVS,0.6875,0.6875,12.60609147,12.536615,0.06947646888,0.4857142857,4,4,0.8907828283
ENSG00000089012_SIRPG,SIRPG,0.3125,0.6875,1.62037584,1.637175931,-0.01680009107,0.4857142857,4,4,0.8907828283
ENSG00000089091_DZANK1,DZANK1,0.3125,0.6875,5.994073249,6.091058996,-0.09698574706,0.4857142857,4,4,0.8907828283
ENSG00000089280_FUS,FUS,0.6875,0.6875,12.45217982,12.39896836,0.05321146864,0.4857142857,4,4,0.8907828283
ENSG00000089289_IGBP1,IGBP1,0.3125,0.6875,10.58671882,10.69891467,-0.1121958501,0.4857142857,4,4,0.8907828283
ENSG00000089486_CDIP1,CDIP1,0.6875,0.6875,8.08502904,7.983059271,0.1019697686,0.4857142857,4,4,0.8907828283
ENSG00000089692_LAG3,LAG3,0.3125,0.6875,2.405620671,2.517875053,-0.1122543817,0.4857142857,4,4,0.8907828283
ENSG00000089693_MLF2,MLF2,0.6875,0.6875,11.73046977,11.6388294,0.09164036931,0.4857142857,4,4,0.8907828283
ENSG00000089820_ARHGAP4,ARHGAP4,0.6875,0.6875,3.624576003,3.142920191,0.4816558125,0.4857142857,4,4,0.8907828283
ENSG00000089916_GPATCH2L,GPATCH2L,0.3125,0.6875,10.77593787,10.80793406,-0.03199619918,0.4857142857,4,4,0.8907828283
ENSG00000090512_FETUB,FETUB,0.3125,0.6875,2.902932657,2.946693873,-0.04376121657,0.4857142857,4,4,0.8907828283
ENSG00000090621_PABPC4,PABPC4,0.6875,0.6875,12.99878622,12.95914201,0.03964421193,0.4857142857,4,4,0.8907828283
ENSG00000091428_RAPGEF4,RAPGEF4,0.3125,0.6875,1.730769799,2.290951251,-0.5601814516,0.4857142857,4,4,0.8907828283
ENSG00000091513_TF,TF,0.3125,0.6875,2.309814185,2.60063342,-0.2908192352,0.4857142857,4,4,0.8907828283
ENSG00000092445_TYRO3,TYRO3,0.6875,0.6875,8.796770955,8.556631492,0.240139463,0.4857142857,4,4,0.8907828283
ENSG00000092470_WDR76,WDR76,0.6875,0.6875,9.126939711,8.456128727,0.6708109839,0.4857142857,4,4,0.8907828283
ENSG00000093183_SEC22C,SEC22C,0.3125,0.6875,9.983661634,10.02850105,-0.04483941933,0.4857142857,4,4,0.8907828283
ENSG00000095066_HOOK2,HOOK2,0.6875,0.6875,9.861005419,9.832165283,0.02884013545,0.4857142857,4,4,0.8907828283
ENSG00000095380_NANS,NANS,0.6875,0.6875,10.88878074,10.80989268,0.07888805928,0.4857142857,4,4,0.8907828283
ENSG00000095752_IL11,IL11,0.6875,0.6875,3.571240433,3.223444105,0.3477963278,0.4857142857,4,4,0.8907828283
ENSG00000096088_PGC,PGC,0.6875,0.6875,1.656957597,1.373138534,0.2838190634,0.4857142857,4,4,0.8907828283
ENSG00000096092_TMEM14A,TMEM14A,0.3125,0.6875,9.160532755,9.255036582,-0.09450382652,0.4857142857,4,4,0.8907828283
ENSG00000097096_SYDE2,SYDE2,0.6875,0.6875,9.258519341,9.217918531,0.04060081028,0.4857142857,4,4,0.8907828283
ENSG00000099139_PCSK5,PCSK5,0.6875,0.6875,8.591557683,8.547237853,0.04431983033,0.4857142857,4,4,0.8907828283
ENSG00000099250_NRP1,NRP1,0.6875,0.6875,9.310341488,9.056027428,0.2543140602,0.4857142857,4,4,0.8907828283
ENSG00000099326_MZF1,MZF1,0.3125,0.6875,9.116938473,9.182287953,-0.06534947961,0.4857142857,4,4,0.8907828283
ENSG00000099330_OCEL1,OCEL1,0.3125,0.6875,7.208076663,7.368330659,-0.1602539958,0.4857142857,4,4,0.8907828283
ENSG00000099866_MADCAM1,MADCAM1,0.3125,0.6875,2.881524616,3.101416594,-0.2198919777,0.4857142857,4,4,0.8907828283
ENSG00000099968_BCL2L13,BCL2L13,0.3125,0.6875,10.79907845,10.87676733,-0.07768887753,0.4857142857,4,4,0.8907828283
ENSG00000099994_SUSD2,SUSD2,0.6875,0.6875,8.698151903,8.562766237,0.1353856661,0.4857142857,4,4,0.8907828283
ENSG00000099995_SF3A1,SF3A1,0.6875,0.6875,11.75058038,11.72223785,0.02834253148,0.4857142857,4,4,0.8907828283
