ensg	lfcA	lfcB	band	EBOX	TETO	motif_class	dd
ENSG00000164296	0.0950451857194583	0.152883991278601	mid	FALSE	TRUE	TETO	-0.0578388055591427
ENSG00000164300	0.12667801139791	0.0372921782164397	mid	TRUE	FALSE	EBOX	0.0893858331814703
ENSG00000164304	0.717541029073377	2.02316060225032	tail	TRUE	TRUE	Both	-1.30561957317694
ENSG00000164305	0.101618914390977	-0.0956882865974187	mid	FALSE	FALSE	None	0.197307200988396
ENSG00000164306	0.080876882045076	0.0600477024096762	mid	FALSE	FALSE	None	0.0208291796353998
ENSG00000164307	-0.157169333201125	-0.0545143507789021	mid	TRUE	TRUE	Both	-0.102654982422223
ENSG00000164308	0.0915343845900782	-0.228650695365968	mid	TRUE	FALSE	EBOX	0.320185079956046
ENSG00000164309	-0.425426759257499	-0.380958887132211	mid	FALSE	FALSE	None	-0.044467872125288
ENSG00000164318	0.200139233490972	0.0352312590222388	mid	TRUE	FALSE	EBOX	0.164907974468733
ENSG00000164323	0.496135918897773	0.189089050598396	mid	FALSE	FALSE	None	0.307046868299377
ENSG00000164327	-0.00995216738726157	-0.138918701539124	mid	TRUE	FALSE	EBOX	0.128966534151862
ENSG00000164329	-0.142506627145336	-0.147459773197708	mid	TRUE	FALSE	EBOX	0.00495314605237202
ENSG00000164331	-0.81081488261425	-0.314753686875854	mid	FALSE	FALSE	None	-0.496061195738396
ENSG00000164332	0.15786131530067	-0.123091588498459	mid	FALSE	FALSE	None	0.280952903799129
ENSG00000164338	0.519397002578668	0.0493350834721316	mid	FALSE	FALSE	None	0.470061919106536
ENSG00000164342	-0.792010054877823	-0.315443003005147	mid	FALSE	FALSE	None	-0.476567051872676
ENSG00000164346	0.136719586820643	0.0812123523490165	head	TRUE	FALSE	EBOX	0.0555072344716265
ENSG00000164347	-0.0349677937029504	-0.0553311486517423	mid	TRUE	FALSE	EBOX	0.0203633549487919
ENSG00000164362	0.842523370720234	0.0892751097818136	mid	TRUE	FALSE	EBOX	0.75324826093842
ENSG00000164366	0.0831377889620129	-0.0250913293177391	mid	FALSE	FALSE	None	0.108229118279752
ENSG00000164379	-0.262606436465404	-0.197169829776252	mid	TRUE	FALSE	EBOX	-0.065436606689152
ENSG00000164385	0.335893363868496	0.890400690498201	tail	TRUE	FALSE	EBOX	-0.554507326629705
ENSG00000164393	0.909923472339801	-1.75615714086467	tail	FALSE	FALSE	None	2.66608061320447
ENSG00000164402	-0.0110142223710188	-0.140332596656378	mid	FALSE	FALSE	None	0.129318374285359
ENSG00000164403	0.412377402991368	0.328266251453835	mid	TRUE	FALSE	EBOX	0.084111151537533
ENSG00000164404	-0.096482109565653	-0.252284535928511	mid	FALSE	TRUE	TETO	0.155802426362858
ENSG00000164405	0.0303205839756053	0.154445352174545	mid	TRUE	TRUE	Both	-0.12412476819894
ENSG00000164406	0.183833640364622	0.443759964415593	mid	TRUE	FALSE	EBOX	-0.259926324050971
ENSG00000164414	-0.238733771873786	-0.101767325963239	mid	FALSE	TRUE	TETO	-0.136966445910547
ENSG00000164418	0.0632996760334015	0.108687284249941	mid	FALSE	TRUE	TETO	-0.0453876082165395
ENSG00000164430	0.920012028486655	0.0255945914734106	mid	TRUE	FALSE	EBOX	0.894417437013244
ENSG00000164442	-0.554605414491139	-0.11215999191441	mid	FALSE	TRUE	TETO	-0.442445422576729
ENSG00000164463	-0.818875035148389	-0.190900932401517	mid	TRUE	FALSE	EBOX	-0.627974102746872
ENSG00000164465	0.247631735778253	-0.122385509291341	mid	FALSE	TRUE	TETO	0.370017245069594
ENSG00000164466	0.592577625025873	0.0669517358072547	mid	TRUE	FALSE	EBOX	0.525625889218618
ENSG00000164494	-0.00310274988596504	0.0506388594935192	mid	FALSE	FALSE	None	-0.0537416093794842
ENSG00000164506	0.00804776340616265	-0.186081757150211	mid	FALSE	FALSE	None	0.194129520556374
ENSG00000164509	-0.0351863752272941	-0.39557479030215	mid	FALSE	FALSE	None	0.360388415074856
ENSG00000164520	-0.110789059473587	-0.369117320282298	mid	FALSE	TRUE	TETO	0.258328260808711
ENSG00000164535	-0.0463164415461908	0.0485914444728763	mid	FALSE	FALSE	None	-0.0949078860190671
ENSG00000164542	-0.0610605024949624	-0.290348834787487	mid	TRUE	FALSE	EBOX	0.229288332292525
ENSG00000164543	0.4956695595542	0.140283949100374	mid	TRUE	FALSE	EBOX	0.355385610453826
ENSG00000164548	0.0663700559781688	-0.0126024118138623	mid	FALSE	FALSE	None	0.0789724677920311
ENSG00000164574	0.236893813972518	-0.0183118805776594	mid	FALSE	FALSE	None	0.255205694550177
ENSG00000164576	-0.124829402454525	-0.000778813526471467	mid	FALSE	TRUE	TETO	-0.124050588928054
ENSG00000164587	-0.20241345365279	0.116038856943963	head	FALSE	TRUE	TETO	-0.318452310596753
ENSG00000164597	0.185177464692046	-0.115045076388581	mid	TRUE	FALSE	EBOX	0.300222541080627
ENSG00000164603	-0.360472162041801	-0.267461390388171	mid	FALSE	FALSE	None	-0.09301077165363
ENSG00000164609	0.0562712369064542	-0.0339736490609326	mid	FALSE	FALSE	None	0.0902448859673868
ENSG00000164610	0.612431799738639	0.234949708732957	mid	FALSE	FALSE	None	0.377482091005682
ENSG00000164611	0.0182710906950447	-0.0599377120261906	mid	FALSE	FALSE	None	0.0782088027212353
ENSG00000164615	-0.212122985668152	0.18015751882413	mid	TRUE	FALSE	EBOX	-0.392280504492282
ENSG00000164620	0.0262179108662783	0.222923198084293	mid	FALSE	FALSE	None	-0.196705287218015
ENSG00000164621	-0.375814137639375	-0.903256187245126	tail	FALSE	TRUE	TETO	0.527442049605751
ENSG00000164626	-0.701753106836002	-0.198303006823652	head	TRUE	FALSE	EBOX	-0.50345010001235
ENSG00000164627	-0.13898017097052	0.166531378427271	mid	TRUE	FALSE	EBOX	-0.305511549397791
ENSG00000164631	0.0967268278532867	-0.0286570891315385	mid	FALSE	TRUE	TETO	0.125383916984825
ENSG00000164647	0.705354902493063	0.324144306537312	mid	TRUE	FALSE	EBOX	0.381210595955751
ENSG00000164649	0.477687103194608	0.268618231407958	mid	TRUE	FALSE	EBOX	0.20906887178665
ENSG00000164654	0.358881073817694	-0.0550205635101602	mid	FALSE	FALSE	None	0.413901637327854
ENSG00000164659	-0.56752650141064	-0.0368861026938987	mid	TRUE	FALSE	EBOX	-0.530640398716741
ENSG00000164663	-0.176750142406392	0.195566953697512	mid	TRUE	FALSE	EBOX	-0.372317096103904
ENSG00000164674	-0.356949298402842	0.181380626132179	mid	FALSE	TRUE	TETO	-0.538329924535021
ENSG00000164675	-0.0771030568796048	0.532805664385235	tail	FALSE	FALSE	None	-0.60990872126484
ENSG00000164683	1.14463253348315	-0.519707387165619	tail	TRUE	FALSE	EBOX	1.66433992064877
ENSG00000164687	0.880866153179007	0.29728498125	mid	TRUE	FALSE	EBOX	0.583581171929007
ENSG00000164691	-0.0221120755243436	0.00831319560321209	mid	TRUE	FALSE	EBOX	-0.0304252711275557
ENSG00000164695	-0.000972689736727261	-0.0143810609259329	mid	TRUE	FALSE	EBOX	0.0134083711892056
ENSG00000164713	-0.267335578401735	-0.0917563813095015	mid	TRUE	FALSE	EBOX	-0.175579197092233
ENSG00000164715	0.0427251116337715	-0.0329846007181303	mid	FALSE	FALSE	None	0.0757097123519018
ENSG00000164733	-0.140794324833109	-0.0416382554670864	head	FALSE	FALSE	None	-0.0991560693660226
ENSG00000164741	-0.0491154482419551	-0.627248722841209	mid	FALSE	FALSE	None	0.578133274599254
ENSG00000164746	0.299892395186524	0.982567316698051	tail	TRUE	FALSE	EBOX	-0.682674921511527
ENSG00000164749	-0.00340395603824906	-0.0713310688430271	mid	TRUE	FALSE	EBOX	0.0679271128047781
ENSG00000164751	-0.124850220775366	0.0770879649305645	mid	TRUE	TRUE	Both	-0.201938185705931
ENSG00000164754	0.150140896267535	-0.00482873583398202	head	FALSE	FALSE	None	0.154969632101517
ENSG00000164758	0.29897356267273	0.363895053846631	mid	FALSE	FALSE	None	-0.064921491173901
ENSG00000164761	0.506572919157506	-0.142652123730316	mid	FALSE	FALSE	None	0.649225042887822
ENSG00000164764	-1.05434820245092	0.624385401323982	tail	FALSE	TRUE	TETO	-1.6787336037749
ENSG00000164776	0.624832575558026	-0.341084989008988	tail	FALSE	FALSE	None	0.965917564567014
ENSG00000164808	0.00372031129588457	-0.0436870819194155	mid	TRUE	FALSE	EBOX	0.0474073932153001
ENSG00000164815	0.456304492791571	0.014089279485221	mid	FALSE	FALSE	None	0.44221521330635
ENSG00000164818	-0.0144036792200435	0.14686531130279	mid	TRUE	FALSE	EBOX	-0.161268990522834
ENSG00000164823	-0.0433041362671407	0.0251986073633255	mid	FALSE	FALSE	None	-0.0685027436304662
ENSG00000164825	0.358350867217197	-0.0443422837535792	mid	FALSE	FALSE	None	0.402693150970776
ENSG00000164828	0.398108065768737	-0.0237953313683743	head	TRUE	FALSE	EBOX	0.421903397137111
ENSG00000164830	-0.0310904632955715	-0.0171905998313822	mid	FALSE	FALSE	None	-0.0138998634641893
ENSG00000164849	-1.08764270570625	0.230842596076339	mid	FALSE	FALSE	None	-1.31848530178259
ENSG00000164850	0.194623559458786	0.261130132566711	mid	TRUE	FALSE	EBOX	-0.066506573107925
ENSG00000164855	-0.299589856490863	0.0596694587899282	mid	TRUE	TRUE	Both	-0.359259315280791
ENSG00000164867	-1.40512892949648	0.00555358573270803	mid	TRUE	FALSE	EBOX	-1.41068251522919
ENSG00000164877	0.0931585958541081	0.0891079870705784	mid	TRUE	FALSE	EBOX	0.0040506087835297
ENSG00000164879	-0.952870470305628	-0.158452776964506	mid	FALSE	FALSE	None	-0.794417693341122
ENSG00000164880	-0.361079770909544	-0.0931685492792127	head	TRUE	FALSE	EBOX	-0.267911221630331
ENSG00000164885	-0.349287734543514	-0.0330105130881595	mid	FALSE	FALSE	None	-0.316277221455354
ENSG00000164889	-0.370280727357979	-0.107453456004041	head	TRUE	FALSE	EBOX	-0.262827271353938
ENSG00000164896	-0.304834334130808	0.0494938945949173	mid	TRUE	FALSE	EBOX	-0.354328228725725
ENSG00000164897	-0.28785196085704	-0.0297976754146792	mid	TRUE	FALSE	EBOX	-0.258054285442361
ENSG00000164898	-0.254934268618838	0.188885166957855	mid	FALSE	TRUE	TETO	-0.443819435576693
ENSG00000164902	0.286738919173137	0.0689351752095213	mid	FALSE	TRUE	TETO	0.217803743963616
ENSG00000164904	0.0620205230718884	0.0722706833525812	mid	FALSE	FALSE	None	-0.0102501602806928
ENSG00000164916	-0.0856350868296438	0.113832098432637	head	TRUE	FALSE	EBOX	-0.199467185262281
ENSG00000164919	-0.203223420284855	-0.0711299856571834	mid	FALSE	FALSE	None	-0.132093434627672
ENSG00000164924	0.102474500562584	-0.188956215327837	head	FALSE	FALSE	None	0.291430715890421
ENSG00000164930	0.17843888235406	0.0210277961656526	mid	FALSE	FALSE	None	0.157411086188407
ENSG00000164933	0.50586319740108	0.0592053362537541	mid	TRUE	TRUE	Both	0.446657861147326
ENSG00000164934	0.0905044802899138	0.00104015868693708	mid	TRUE	FALSE	EBOX	0.0894643216029767
ENSG00000164938	-1.23434090229392	-0.224272625959342	mid	TRUE	FALSE	EBOX	-1.01006827633458
ENSG00000164941	-0.080903093442128	-9.86490282262054e-05	mid	FALSE	FALSE	None	-0.0808044444139018
ENSG00000164944	0.189780660854456	0.00522251883612412	mid	FALSE	FALSE	None	0.184558142018332
ENSG00000164949	0.865078799824467	0.0388941088089024	tail	FALSE	FALSE	None	0.826184691015565
ENSG00000164951	-0.0544782847820944	-0.307236344324092	mid	FALSE	FALSE	None	0.252758059541998
ENSG00000164953	0.149674646902097	0.0356227658499817	mid	FALSE	TRUE	TETO	0.114051881052115
ENSG00000164961	0.132355220424012	0.0872749157774777	mid	FALSE	FALSE	None	0.0450803046465343
ENSG00000164967	-0.337454457859364	0.15166862189422	mid	FALSE	TRUE	TETO	-0.489123079753584
ENSG00000164970	-0.0227143627839466	-0.108281636309076	mid	FALSE	FALSE	None	0.0855672735251294
ENSG00000164975	-0.0613210263539816	-0.100597597766408	mid	FALSE	TRUE	TETO	0.0392765714124264
ENSG00000164976	0.0305628724057065	-0.16388915234754	mid	FALSE	FALSE	None	0.194452024753247
ENSG00000164978	0.0176232249358863	0.099825004063538	mid	FALSE	FALSE	None	-0.0822017791276517
ENSG00000164983	0.170601007371806	0.0443505245985225	mid	TRUE	TRUE	Both	0.126250482773284
ENSG00000164985	0.342973931747407	0.0674779562045966	mid	TRUE	FALSE	EBOX	0.27549597554281
ENSG00000164989	-0.331068233849612	0.415905071793588	mid	TRUE	FALSE	EBOX	-0.7469733056432
ENSG00000165006	0.00844549823816365	-0.0879263603320659	mid	FALSE	FALSE	None	0.0963718585702295
ENSG00000165028	0.200518491158528	1.33010798441981	mid	FALSE	TRUE	TETO	-1.12958949326128
ENSG00000165029	-0.403246384855804	-0.216680208322867	mid	TRUE	FALSE	EBOX	-0.186566176532937
ENSG00000165030	0.0477726840979553	-0.362923398216349	mid	TRUE	FALSE	EBOX	0.410696082314304
ENSG00000165046	0.933601983717943	-0.745824227420783	mid	FALSE	FALSE	None	1.67942621113873
ENSG00000165055	0.3639835403766	0.0621109336614705	mid	FALSE	FALSE	None	0.30187260671513
ENSG00000165060	0.109217073515852	0.151160508758013	mid	FALSE	FALSE	None	-0.041943435242161
ENSG00000165071	0.343220411061675	-0.145183263014821	mid	FALSE	FALSE	None	0.488403674076496
ENSG00000165072	-0.340908899705666	0.158388653111805	mid	FALSE	FALSE	None	-0.499297552817471
ENSG00000165091	-0.30018986049452	-0.103855592783292	tail	FALSE	TRUE	TETO	-0.196334267711228
ENSG00000165092	-0.394880650449591	0.240231354983695	mid	FALSE	FALSE	None	-0.635112005433286
ENSG00000165097	0.328426116615491	0.0779679813560428	mid	FALSE	TRUE	TETO	0.250458135259448
ENSG00000165102	0.02837072062297	-0.0338033143444711	mid	FALSE	TRUE	TETO	0.0621740349674411
ENSG00000165105	0.105369184609513	0.0245427033663521	mid	TRUE	FALSE	EBOX	0.0808264812431609
ENSG00000165113	-0.1369727970231	-0.288191377144466	mid	FALSE	FALSE	None	0.151218580121366
ENSG00000165115	0.00663422831626193	0.0432202423536783	mid	FALSE	FALSE	None	-0.0365860140374164
ENSG00000165118	0.184590185747219	-0.146824082640673	mid	FALSE	TRUE	TETO	0.331414268387892
ENSG00000165119	0.216627101949735	0.0085998413173165	head	FALSE	FALSE	None	0.208027260632419
ENSG00000165124	-0.169725517080602	-0.145414293775341	mid	TRUE	FALSE	EBOX	-0.024311223305261
ENSG00000165125	-1.72883081499887	0.0421893624641152	mid	TRUE	FALSE	EBOX	-1.77102017746299
ENSG00000165140	-1.06465922409404	-0.0327146714491189	mid	TRUE	TRUE	Both	-1.03194455264492
ENSG00000165152	0.106578679199592	0.0166810000640574	mid	FALSE	TRUE	TETO	0.0898976791355346
ENSG00000165156	0.0892027214680269	0.0865189957726749	mid	FALSE	FALSE	None	0.002683725695352
ENSG00000165168	0.153965752113101	0.375555733157134	mid	FALSE	FALSE	None	-0.221589981044033
ENSG00000165169	0.261403037917122	-0.0773962542757207	mid	FALSE	TRUE	TETO	0.338799292192843
ENSG00000165171	-0.317329257564879	0.514552435478318	mid	TRUE	TRUE	Both	-0.831881693043197
ENSG00000165175	0.0262173515867374	0.200349895749856	mid	TRUE	TRUE	Both	-0.174132544163119
ENSG00000165181	-0.310611291812171	-0.392313941458241	mid	TRUE	TRUE	Both	0.08170264964607
ENSG00000165185	0.340327957963225	0.178558642248834	mid	FALSE	TRUE	TETO	0.161769315714391
ENSG00000165195	0.288286664377955	-0.0972804972712922	mid	TRUE	FALSE	EBOX	0.385567161649247
ENSG00000165197	-0.283447743414647	0.440576556257097	tail	FALSE	TRUE	TETO	-0.724024299671744
ENSG00000165209	0.198700947954494	-0.0542818507775031	mid	TRUE	FALSE	EBOX	0.252982798731997
ENSG00000165215	-0.776691322306759	0.0295902669563004	mid	TRUE	FALSE	EBOX	-0.806281589263059
ENSG00000165219	0.126244701724083	-0.062907449943447	mid	FALSE	FALSE	None	0.18915215166753
ENSG00000165233	-0.13068503549129	0.0152846853929791	mid	FALSE	FALSE	None	-0.145969720884269
ENSG00000165238	-0.0176524611520303	-0.0258072841001571	mid	TRUE	TRUE	Both	0.0081548229481268
ENSG00000165240	-0.756215714939298	-0.0955538014888617	mid	FALSE	FALSE	None	-0.660661913450436
ENSG00000165244	1.65830251086217	-0.0605236885139089	mid	TRUE	FALSE	EBOX	1.71882619937608
ENSG00000165259	0.101999071492962	0.16652109798205	mid	FALSE	FALSE	None	-0.064522026489088
ENSG00000165264	-0.00337560746848986	0.0271887481580233	mid	FALSE	FALSE	None	-0.0305643556265132
ENSG00000165269	-0.664911014873884	-0.324382982771156	tail	TRUE	FALSE	EBOX	-0.340528032102728
ENSG00000165271	0.414264042554608	0.144948142837698	mid	TRUE	FALSE	EBOX	0.26931589971691
ENSG00000165272	-0.391714192208104	-0.163192117172345	head	TRUE	TRUE	Both	-0.228522075035759
ENSG00000165275	-0.0542742293552818	0.112979060182941	mid	FALSE	FALSE	None	-0.167253289538223
ENSG00000165280	-0.122864036579221	-0.0575376605870517	head	FALSE	FALSE	None	-0.0653263759921693
ENSG00000165282	-0.357059188244298	-0.00453559239014645	mid	FALSE	TRUE	TETO	-0.352523595854152
ENSG00000165283	-0.0551587469815775	0.147135207375765	mid	FALSE	TRUE	TETO	-0.202293954357343
ENSG00000165288	-0.184855881950337	-0.0570378777503908	mid	TRUE	FALSE	EBOX	-0.127818004199946
ENSG00000165300	-1.03480817230946	0.395089749063549	mid	FALSE	FALSE	None	-1.42989792137301
ENSG00000165304	0.76518934235394	-0.184819756103108	mid	TRUE	TRUE	Both	0.950009098457048
ENSG00000165312	-0.560913465948447	-0.245274393035759	mid	TRUE	FALSE	EBOX	-0.315639072912688
ENSG00000165322	0.233173424403457	-0.0539003022004181	mid	FALSE	FALSE	None	0.287073726603875
ENSG00000165338	-0.184598528352153	-0.168348862780014	mid	TRUE	FALSE	EBOX	-0.016249665572139
ENSG00000165355	-0.0703028909655092	-0.0752756334109161	mid	TRUE	FALSE	EBOX	0.00497274244540691
ENSG00000165359	-0.717295940678238	-0.248109248532101	mid	FALSE	FALSE	None	-0.469186692146137
ENSG00000165389	-0.469185965464458	0.00684016826715173	head	FALSE	FALSE	None	-0.47602613373161
ENSG00000165392	0.213923011454094	-0.0614773971367342	mid	TRUE	FALSE	EBOX	0.275400408590828
ENSG00000165406	-0.0504079668081925	0.216243170134149	mid	TRUE	FALSE	EBOX	-0.266651136942342
ENSG00000165410	0.14578047513336	-0.132376096784723	mid	TRUE	FALSE	EBOX	0.278156571918083
ENSG00000165416	0.0329402666701242	-0.149823565930729	mid	FALSE	FALSE	None	0.182763832600853
ENSG00000165417	0.18992565367375	-0.0718007621700902	mid	TRUE	TRUE	Both	0.26172641584384
ENSG00000165424	0.000242983773186545	0.177063949951129	mid	FALSE	FALSE	None	-0.176820966177942
ENSG00000165434	-0.269172309723338	-0.117767498221006	mid	FALSE	TRUE	TETO	-0.151404811502332
ENSG00000165458	-0.234174824991895	-0.138041014975839	mid	FALSE	TRUE	TETO	-0.096133810016056
ENSG00000165474	1.57539756112305	0.137828973565599	mid	FALSE	FALSE	None	1.43756858755745
ENSG00000165475	-0.245089284500065	-0.0926072062368206	mid	TRUE	TRUE	Both	-0.152482078263244
ENSG00000165476	0.209849312874416	-0.188206794444648	mid	FALSE	FALSE	None	0.398056107319064
ENSG00000165480	0.642731301456456	-0.147633187913204	mid	TRUE	FALSE	EBOX	0.79036448936966
ENSG00000165487	-0.0611130445066994	-0.0147493714379685	mid	FALSE	FALSE	None	-0.0463636730687309
ENSG00000165490	1.31215796619796	0.00660928622895884	mid	FALSE	FALSE	None	1.305548679969
ENSG00000165494	0.0137532046111293	0.0816564387818168	mid	FALSE	FALSE	None	-0.0679032341706875
ENSG00000165501	0.772314591275533	-0.0569159647940225	mid	TRUE	FALSE	EBOX	0.829230556069556
ENSG00000165502	0.201311141136337	0.113632700341103	mid	FALSE	FALSE	None	0.087678440795234
ENSG00000165506	0.499536425964729	0.333716890016794	mid	TRUE	TRUE	Both	0.165819535947935
ENSG00000165507	0.194804828078687	-0.914060006071407	mid	TRUE	TRUE	Both	1.10886483415009
ENSG00000165511	0.50720913420777	-0.480230378382125	mid	FALSE	FALSE	None	0.987439512589895
ENSG00000165512	0.31433121435389	0.133133993764067	mid	TRUE	FALSE	EBOX	0.181197220589823
ENSG00000165516	-0.390620434139256	-0.0417866796978661	mid	TRUE	FALSE	EBOX	-0.34883375444139
ENSG00000165521	0.0996470449018609	0.23679601383575	mid	FALSE	TRUE	TETO	-0.137148968933889
ENSG00000165525	0.119544092090388	-0.060925626817756	mid	TRUE	TRUE	Both	0.180469718908144
ENSG00000165526	0.0504808363136196	0.226152371937719	mid	TRUE	TRUE	Both	-0.175671535624099
ENSG00000165527	0.153746363514955	-0.0905238746526091	head	TRUE	FALSE	EBOX	0.244270238167564
ENSG00000165533	0.102405729611117	0.157956825070531	mid	FALSE	TRUE	TETO	-0.055551095459414
ENSG00000165548	0.0152785445638894	0.306766273531963	mid	FALSE	FALSE	None	-0.291487728968074
ENSG00000165555	0.0737549831119311	-0.128597732448118	mid	FALSE	FALSE	None	0.202352715560049
ENSG00000165568	0.159817569779765	-0.0440499624677493	mid	FALSE	FALSE	None	0.203867532247514
ENSG00000165572	0.533297733300127	0.401259544607038	mid	FALSE	FALSE	None	0.132038188693089
ENSG00000165591	-0.157155093996816	0.00756100072818722	mid	FALSE	FALSE	None	-0.164716094725003
ENSG00000165609	0.204573292423015	0.11850961875124	mid	FALSE	FALSE	None	0.086063673671775
ENSG00000165626	0.37418163582576	-0.141113404556752	mid	TRUE	FALSE	EBOX	0.515295040382512
ENSG00000165629	0.0267753281319187	0.0376959816784872	head	FALSE	FALSE	None	-0.0109206535465685
ENSG00000165630	0.228666303826996	0.158790208933979	mid	FALSE	FALSE	None	0.069876094893017
ENSG00000165632	0.214308883942355	0.0100187546727692	mid	FALSE	FALSE	None	0.204290129269586
ENSG00000165637	-0.0415893207186713	-0.00595295826875564	head	TRUE	FALSE	EBOX	-0.0356363624499157
ENSG00000165644	-0.502274182053812	0.0801466878991306	mid	TRUE	FALSE	EBOX	-0.582420869952943
ENSG00000165650	0.0902403509680081	-0.0436978562055561	head	TRUE	FALSE	EBOX	0.133938207173564
ENSG00000165655	-0.526655021248057	-0.0653897595303459	mid	TRUE	FALSE	EBOX	-0.461265261717711
ENSG00000165660	0.151527012656597	0.0101792392042928	mid	FALSE	FALSE	None	0.141347773452304
ENSG00000165661	0.552366199799547	0.49222584764261	mid	TRUE	FALSE	EBOX	0.060140352156937
ENSG00000165669	0.0485970288850552	-0.0226776294176965	mid	FALSE	TRUE	TETO	0.0712746583027517
ENSG00000165671	0.2240019551564	0.139428443943885	head	TRUE	FALSE	EBOX	0.084573511212515
ENSG00000165672	0.0368573786047168	-0.0137184695632104	head	TRUE	TRUE	Both	0.0505758481679272
ENSG00000165675	0.0336023254864273	0.188524049351196	mid	FALSE	FALSE	None	-0.154921723864769
ENSG00000165678	-0.0341465725453922	0.0264210287546955	head	FALSE	FALSE	None	-0.0605676013000877
ENSG00000165684	-0.0105960602181394	0.131127898898407	mid	TRUE	FALSE	EBOX	-0.141723959116546
ENSG00000165688	0.0826124211334349	0.123250685128992	mid	TRUE	FALSE	EBOX	-0.0406382639955571
ENSG00000165689	0.44834178611293	0.49346059728744	mid	TRUE	FALSE	EBOX	-0.04511881117451
ENSG00000165695	-0.71092943082544	-0.0312090153177156	mid	FALSE	TRUE	TETO	-0.679720415507724
ENSG00000165698	-0.574801123314973	0.152598157210726	mid	TRUE	FALSE	EBOX	-0.727399280525699
ENSG00000165699	-0.142557360965876	-0.0874696887592048	mid	TRUE	FALSE	EBOX	-0.0550876722066712
ENSG00000165704	0.201528073224154	0.0735176777257856	mid	TRUE	FALSE	EBOX	0.128010395498368
ENSG00000165714	-0.220614847217078	-0.0257591235421977	mid	FALSE	TRUE	TETO	-0.19485572367488
ENSG00000165724	0.768956837319212	0.331550025160526	mid	TRUE	FALSE	EBOX	0.437406812158686
ENSG00000165730	1.31503398028282	0.516658018813294	mid	FALSE	FALSE	None	0.798375961469526
ENSG00000165732	0.546287544279984	0.0771614303835602	head	TRUE	FALSE	EBOX	0.469126113896424
ENSG00000165733	0.403061010165597	0.0627051744551626	mid	FALSE	FALSE	None	0.340355835710434
ENSG00000165752	-0.00748109169237843	0.0327868356066485	mid	TRUE	FALSE	EBOX	-0.0402679272990269
ENSG00000165757	1.67861528861389	1.31931756754019	mid	FALSE	FALSE	None	0.3592977210737
ENSG00000165775	0.159353314122486	-0.055560861495433	mid	TRUE	FALSE	EBOX	0.214914175617919
ENSG00000165782	0.0615712599977858	-0.0653658515021043	mid	TRUE	FALSE	EBOX	0.12693711149989
ENSG00000165792	0.079126162614541	0.0798607071908908	mid	TRUE	TRUE	Both	-0.000734544576349805
ENSG00000165794	-0.506790953438828	0.809039493087006	tail	FALSE	FALSE	None	-1.31583044652583
ENSG00000165795	-0.458600287885239	0.372504237326149	tail	FALSE	FALSE	None	-0.831104525211388
ENSG00000165799	0	0	tail	TRUE	FALSE	EBOX	0
ENSG00000165801	-0.898980491856253	-0.134788379477297	mid	TRUE	FALSE	EBOX	-0.764192112378956
ENSG00000165802	0.126395853866198	0.223261818959381	mid	TRUE	FALSE	EBOX	-0.096865965093183
ENSG00000165804	-0.362936647092974	-0.0641377162394594	mid	FALSE	FALSE	None	-0.298798930853515
ENSG00000165806	0.0846584310983936	-0.157006899920098	mid	TRUE	FALSE	EBOX	0.241665331018492
ENSG00000165807	0.610023515827781	-0.395131880940894	mid	FALSE	FALSE	None	1.00515539676868
ENSG00000165813	-0.36124693400194	-0.188117411627054	mid	FALSE	FALSE	None	-0.173129522374886
ENSG00000165816	-1.83267109002416	-0.853891163301942	mid	TRUE	FALSE	EBOX	-0.978779926722218
ENSG00000165819	0.404898141398327	0.0616506958891812	mid	TRUE	FALSE	EBOX	0.343247445509146
ENSG00000165832	0.142174838079939	0.0849539287432819	mid	FALSE	TRUE	TETO	0.0572209093366571
ENSG00000165861	-0.85199617899241	-0.23486695002485	mid	FALSE	FALSE	None	-0.61712922896756
ENSG00000165868	-0.0496970691170553	-0.0358354714263847	mid	FALSE	FALSE	None	-0.0138615976906706
ENSG00000165879	-0.496014707145278	0.0681057556317031	mid	TRUE	FALSE	EBOX	-0.564120462776981
ENSG00000165886	-0.166524521128994	0.0209128384777122	mid	TRUE	TRUE	Both	-0.187437359606706
ENSG00000165887	-0.171161228735048	-0.163230892334797	mid	TRUE	TRUE	Both	-0.00793033640025098
ENSG00000165891	1.34488137926335	-0.105180867063685	mid	FALSE	FALSE	None	1.45006224632704
ENSG00000165895	0.06381859894252	-0.276995341421332	mid	FALSE	FALSE	None	0.340813940363852
ENSG00000165898	-0.128743306918743	-0.107181844818957	mid	FALSE	TRUE	TETO	-0.021561462099786
ENSG00000165905	0.0420230700983186	0.127270172758708	mid	FALSE	TRUE	TETO	-0.0852471026603894
ENSG00000165912	0.0387023959311836	-0.122559940361132	mid	TRUE	FALSE	EBOX	0.161262336292316
ENSG00000165914	0.154957912042599	0.126215704051481	mid	FALSE	FALSE	None	0.028742207991118
ENSG00000165915	-0.207296635042608	-0.0682346619457466	mid	TRUE	FALSE	EBOX	-0.139061973096861
ENSG00000165916	0.262918097765128	0.0248560766100567	mid	TRUE	FALSE	EBOX	0.238062021155071
ENSG00000165917	0.310793461999864	-0.229799518170938	tail	TRUE	FALSE	EBOX	0.540592980170802
ENSG00000165923	-0.160522388389289	-1.04273976365992	mid	TRUE	TRUE	Both	0.882217375270631
